epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,440.036,1.48967,0.7664,1.01962,0,0,0,0,0,0,0,0.0088912,0.0088912,0.0088912
58,447.781,1.48754,0.76162,1.01401,0,0,0,0,0,0,0,0.0088714,0.0088714,0.0088714
59,455.569,1.49733,0.75919,1.01844,0,0,0,0,0,0,0,0.0088516,0.0088516,0.0088516
60,463.321,1.49007,0.77314,1.02217,0,0,0,0,0,0,0,0.0088318,0.0088318,0.0088318
61,471.156,1.49709,0.77209,1.03243,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
62,478.97,1.47669,0.74833,1.00322,0,0,0,0,0,0,0,0.0087922,0.0087922,0.0087922
63,486.726,1.49309,0.77163,1.03133,0,0,0,0,0,0,0,0.0087724,0.0087724,0.0087724
64,494.444,1.48246,0.75198,1.0203,0,0,0,0,0,0,0,0.0087526,0.0087526,0.0087526
65,502.197,1.46985,0.7446,1.00785,0,0,0,0,0,0,0,0.0087328,0.0087328,0.0087328
66,509.93,1.47433,0.74503,1.01357,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
67,517.701,1.45388,0.74284,1.01064,0,0,0,0,0,0,0,0.0086932,0.0086932,0.0086932
68,525.466,1.44454,0.73508,1.00971,0,0,0,0,0,0,0,0.0086734,0.0086734,0.0086734
69,533.247,1.44482,0.7322,1.01036,0,0,0,0,0,0,0,0.0086536,0.0086536,0.0086536
70,541,1.46091,0.7397,1.00522,0,0,0,0,0,0,0,0.0086338,0.0086338,0.0086338
71,548.707,1.42774,0.73107,1.00574,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
72,556.415,1.43273,0.72354,1.00205,0,0,0,0,0,0,0,0.0085942,0.0085942,0.0085942
73,564.102,1.43855,0.72114,0.99418,0,0,0,0,0,0,0,0.0085744,0.0085744,0.0085744
74,571.855,1.40969,0.71551,1.0062,0,0,0,0,0,0,0,0.0085546,0.0085546,0.0085546
75,579.588,1.42774,0.70533,0.99641,0,0,0,0,0,0,0,0.0085348,0.0085348,0.0085348
76,587.366,1.41059,0.70777,0.99532,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
77,595.096,1.40896,0.71982,0.99562,0,0,0,0,0,0,0,0.0084952,0.0084952,0.0084952
78,602.788,1.3965,0.69939,0.98742,0,0,0,0,0,0,0,0.0084754,0.0084754,0.0084754
79,610.395,1.40532,0.68966,0.98589,0,0,0,0,0,0,0,0.0084556,0.0084556,0.0084556
80,618.127,1.406,0.70076,1.00548,0,0,0,0,0,0,0,0.0084358,0.0084358,0.0084358
81,625.89,1.37585,0.69041,0.98702,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
82,633.6,1.37939,0.68513,0.99311,0,0,0,0,0,0,0,0.0083962,0.0083962,0.0083962
83,641.336,1.38531,0.69118,0.99081,0,0,0,0,0,0,0,0.0083764,0.0083764,0.0083764
84,649.088,1.3794,0.68814,1.00468,0,0,0,0,0,0,0,0.0083566,0.0083566,0.0083566
85,656.839,1.36814,0.68447,0.98487,0,0,0,0,0,0,0,0.0083368,0.0083368,0.0083368
86,664.549,1.37524,0.68713,0.98287,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
87,672.315,1.3758,0.67988,0.98507,0,0,0,0,0,0,0,0.0082972,0.0082972,0.0082972
88,680.055,1.37829,0.68397,0.98928,0,0,0,0,0,0,0,0.0082774,0.0082774,0.0082774
89,687.759,1.35193,0.68844,0.97838,0,0,0,0,0,0,0,0.0082576,0.0082576,0.0082576
90,695.502,1.37986,0.68902,0.98259,0,0,0,0,0,0,0,0.0082378,0.0082378,0.0082378
91,703.24,1.34376,0.669,0.9677,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
92,710.963,1.34509,0.66725,0.97094,0,0,0,0,0,0,0,0.0081982,0.0081982,0.0081982
93,718.679,1.34819,0.67004,0.97206,0,0,0,0,0,0,0,0.0081784,0.0081784,0.0081784
94,726.411,1.33346,0.66543,0.96639,0,0,0,0,0,0,0,0.0081586,0.0081586,0.0081586
95,734.156,1.35485,0.66679,0.97869,0,0,0,0,0,0,0,0.0081388,0.0081388,0.0081388
96,741.864,1.35299,0.65381,0.97186,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
97,749.616,1.32541,0.65236,0.97244,0,0,0,0,0,0,0,0.0080992,0.0080992,0.0080992
98,757.331,1.35289,0.65752,0.975,0,0,0,0,0,0,0,0.0080794,0.0080794,0.0080794
99,765.696,1.33918,0.65996,0.9722,0,0,0,0,0,0,0,0.0080596,0.0080596,0.0080596
100,773.432,1.3225,0.65072,0.97126,0,0,0,0,0,0,0,0.0080398,0.0080398,0.0080398
101,781.118,1.33877,0.66311,0.97579,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
102,788.725,1.31021,0.63438,0.96273,0,0,0,0,0,0,0,0.0080002,0.0080002,0.0080002
103,796.453,1.30699,0.64379,0.96566,0,0,0,0,0,0,0,0.0079804,0.0079804,0.0079804
104,804.367,1.32862,0.65717,0.96139,0,0,0,0,0,0,0,0.0079606,0.0079606,0.0079606
105,812.153,1.3061,0.64599,0.96423,0,0,0,0,0,0,0,0.0079408,0.0079408,0.0079408
106,819.928,1.30239,0.63428,0.96551,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
107,827.749,1.31507,0.64603,0.95545,0,0,0,0,0,0,0,0.0079012,0.0079012,0.0079012
108,835.555,1.30876,0.64757,0.96289,0,0,0,0,0,0,0,0.0078814,0.0078814,0.0078814
109,843.413,1.30939,0.65068,0.95634,0,0,0,0,0,0,0,0.0078616,0.0078616,0.0078616
110,851.302,1.30202,0.64305,0.97319,0,0,0,0,0,0,0,0.0078418,0.0078418,0.0078418
111,859.102,1.29929,0.64019,0.95569,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
112,866.886,1.26921,0.63042,0.95433,0,0,0,0,0,0,0,0.0078022,0.0078022,0.0078022
113,874.83,1.27634,0.63218,0.96374,0,0,0,0,0,0,0,0.0077824,0.0077824,0.0077824
114,882.682,1.28741,0.63121,0.96066,0,0,0,0,0,0,0,0.0077626,0.0077626,0.0077626
115,890.583,1.28411,0.63486,0.96288,0,0,0,0,0,0,0,0.0077428,0.0077428,0.0077428
116,898.399,1.30862,0.64095,0.96281,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
117,906.181,1.27848,0.62988,0.95737,0,0,0,0,0,0,0,0.0077032,0.0077032,0.0077032
118,914.001,1.27665,0.61649,0.93963,0,0,0,0,0,0,0,0.0076834,0.0076834,0.0076834
119,921.833,1.29129,0.62819,0.95496,0,0,0,0,0,0,0,0.0076636,0.0076636,0.0076636
120,929.681,1.25519,0.61172,0.95892,0,0,0,0,0,0,0,0.0076438,0.0076438,0.0076438
121,937.517,1.27868,0.62396,0.94059,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
122,945.353,1.26368,0.61604,0.95148,0,0,0,0,0,0,0,0.0076042,0.0076042,0.0076042
123,953.185,1.26339,0.61797,0.95149,0,0,0,0,0,0,0,0.0075844,0.0075844,0.0075844
124,961.002,1.24733,0.60678,0.94538,0,0,0,0,0,0,0,0.0075646,0.0075646,0.0075646
125,968.904,1.25947,0.61552,0.9422,0,0,0,0,0,0,0,0.0075448,0.0075448,0.0075448
126,976.817,1.27354,0.61618,0.95031,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
127,984.76,1.26521,0.61326,0.95676,0,0,0,0,0,0,0,0.0075052,0.0075052,0.0075052
128,992.578,1.27581,0.62004,0.94872,0,0,0,0,0,0,0,0.0074854,0.0074854,0.0074854
129,1000.42,1.25055,0.61622,0.94369,0,0,0,0,0,0,0,0.0074656,0.0074656,0.0074656
130,1008.31,1.21772,0.59239,0.93825,0,0,0,0,0,0,0,0.0074458,0.0074458,0.0074458
131,1016.21,1.24895,0.61305,0.94483,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
132,1024.06,1.24954,0.61033,0.94991,0,0,0,0,0,0,0,0.0074062,0.0074062,0.0074062
133,1031.93,1.25164,0.60161,0.94664,0,0,0,0,0,0,0,0.0073864,0.0073864,0.0073864
134,1039.79,1.22098,0.59452,0.93641,0,0,0,0,0,0,0,0.0073666,0.0073666,0.0073666
135,1047.48,1.19726,0.59762,0.93886,0,0,0,0,0,0,0,0.0073468,0.0073468,0.0073468
136,1055.31,1.23066,0.60703,0.94051,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
137,1063.44,1.22504,0.60273,0.94486,0,0,0,0,0,0,0,0.0073072,0.0073072,0.0073072
138,1071.36,1.21954,0.59509,0.93278,0,0,0,0,0,0,0,0.0072874,0.0072874,0.0072874
139,1079.3,1.2004,0.59123,0.93985,0,0,0,0,0,0,0,0.0072676,0.0072676,0.0072676
140,1087.29,1.21328,0.59646,0.94326,0,0,0,0,0,0,0,0.0072478,0.0072478,0.0072478
141,1095.16,1.21615,0.59164,0.93864,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
142,1103.17,1.21148,0.58932,0.94301,0,0,0,0,0,0,0,0.0072082,0.0072082,0.0072082
143,1111.09,1.22354,0.59246,0.93771,0,0,0,0,0,0,0,0.0071884,0.0071884,0.0071884
144,1119.02,1.22855,0.60038,0.93437,0,0,0,0,0,0,0,0.0071686,0.0071686,0.0071686
145,1126.94,1.21592,0.59337,0.94615,0,0,0,0,0,0,0,0.0071488,0.0071488,0.0071488
146,1134.86,1.19493,0.586,0.93301,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
147,1142.79,1.1991,0.58492,0.93095,0,0,0,0,0,0,0,0.0071092,0.0071092,0.0071092
148,1150.71,1.20165,0.58799,0.93222,0,0,0,0,0,0,0,0.0070894,0.0070894,0.0070894
149,1158.64,1.21925,0.59417,0.93223,0,0,0,0,0,0,0,0.0070696,0.0070696,0.0070696
150,1166.55,1.17967,0.57346,0.92785,0,0,0,0,0,0,0,0.0070498,0.0070498,0.0070498
151,1174.43,1.19096,0.57748,0.92667,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
152,1182.35,1.19086,0.5745,0.92165,0,0,0,0,0,0,0,0.0070102,0.0070102,0.0070102
153,1190.21,1.18837,0.57303,0.94105,0,0,0,0,0,0,0,0.0069904,0.0069904,0.0069904
154,1198.07,1.18888,0.57775,0.9219,0,0,0,0,0,0,0,0.0069706,0.0069706,0.0069706
155,1205.94,1.19975,0.58119,0.92536,0,0,0,0,0,0,0,0.0069508,0.0069508,0.0069508
156,1213.82,1.16713,0.5682,0.9291,0,0,0,0,0,0,0,0.006931,0.006931,0.006931
157,1221.7,1.18346,0.57178,0.92272,0,0,0,0,0,0,0,0.0069112,0.0069112,0.0069112
158,1229.58,1.16066,0.56561,0.93453,0,0,0,0,0,0,0,0.0068914,0.0068914,0.0068914
159,1237.44,1.18702,0.57597,0.93663,0,0,0,0,0,0,0,0.0068716,0.0068716,0.0068716
160,1245.34,1.18973,0.58043,0.93319,0,0,0,0,0,0,0,0.0068518,0.0068518,0.0068518
161,1253.27,1.16089,0.56687,0.92372,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
162,1261.17,1.18211,0.57081,0.92443,0,0,0,0,0,0,0,0.0068122,0.0068122,0.0068122
163,1268.99,1.19067,0.57643,0.92405,0,0,0,0,0,0,0,0.0067924,0.0067924,0.0067924
164,1276.9,1.16097,0.56377,0.92247,0,0,0,0,0,0,0,0.0067726,0.0067726,0.0067726
165,1284.75,1.1677,0.56469,0.92418,0,0,0,0,0,0,0,0.0067528,0.0067528,0.0067528
166,1292.6,1.16461,0.55941,0.91227,0,0,0,0,0,0,0,0.006733,0.006733,0.006733
167,1300.43,1.16325,0.55001,0.91988,0,0,0,0,0,0,0,0.0067132,0.0067132,0.0067132
168,1308.26,1.15667,0.56482,0.92364,0,0,0,0,0,0,0,0.0066934,0.0066934,0.0066934
169,1316.13,1.1535,0.56344,0.91557,0,0,0,0,0,0,0,0.0066736,0.0066736,0.0066736
170,1324.04,1.16319,0.56476,0.91832,0,0,0,0,0,0,0,0.0066538,0.0066538,0.0066538
171,1331.93,1.14163,0.55723,0.911,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
172,1339.83,1.12191,0.54506,0.91933,0,0,0,0,0,0,0,0.0066142,0.0066142,0.0066142
173,1347.7,1.14209,0.55455,0.92225,0,0,0,0,0,0,0,0.0065944,0.0065944,0.0065944
174,1355.56,1.12991,0.54848,0.91914,0,0,0,0,0,0,0,0.0065746,0.0065746,0.0065746
175,1363.37,1.15302,0.55458,0.9125,0,0,0,0,0,0,0,0.0065548,0.0065548,0.0065548
176,1371.29,1.15432,0.56225,0.91634,0,0,0,0,0,0,0,0.006535,0.006535,0.006535
177,1379.17,1.14096,0.55786,0.91145,0,0,0,0,0,0,0,0.0065152,0.0065152,0.0065152
178,1387.06,1.12253,0.54349,0.91559,0,0,0,0,0,0,0,0.0064954,0.0064954,0.0064954
179,1394.95,1.13611,0.54595,0.9121,0,0,0,0,0,0,0,0.0064756,0.0064756,0.0064756
180,1402.89,1.13194,0.54252,0.91656,0,0,0,0,0,0,0,0.0064558,0.0064558,0.0064558
181,1410.82,1.12502,0.53811,0.91047,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
182,1418.73,1.14461,0.54838,0.9159,0,0,0,0,0,0,0,0.0064162,0.0064162,0.0064162
183,1426.56,1.1299,0.54891,0.91504,0,0,0,0,0,0,0,0.0063964,0.0063964,0.0063964
184,1434.44,1.12944,0.55034,0.91444,0,0,0,0,0,0,0,0.0063766,0.0063766,0.0063766
185,1442.32,1.12364,0.53813,0.9113,0,0,0,0,0,0,0,0.0063568,0.0063568,0.0063568
186,1450.16,1.10604,0.5375,0.91338,0,0,0,0,0,0,0,0.006337,0.006337,0.006337
187,1458.43,1.12079,0.54601,0.90816,0,0,0,0,0,0,0,0.0063172,0.0063172,0.0063172
188,1466.25,1.12376,0.54702,0.90807,0,0,0,0,0,0,0,0.0062974,0.0062974,0.0062974
189,1474.06,1.09685,0.53922,0.90248,0,0,0,0,0,0,0,0.0062776,0.0062776,0.0062776
190,1481.85,1.13234,0.55148,0.91367,0,0,0,0,0,0,0,0.0062578,0.0062578,0.0062578
191,1489.64,1.11973,0.54132,0.90646,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
192,1497.47,1.09611,0.53756,0.90896,0,0,0,0,0,0,0,0.0062182,0.0062182,0.0062182
193,1505.27,1.09555,0.53535,0.90893,0,0,0,0,0,0,0,0.0061984,0.0061984,0.0061984
194,1512.96,1.09819,0.53458,0.90772,0,0,0,0,0,0,0,0.0061786,0.0061786,0.0061786
195,1520.74,1.1115,0.53545,0.9093,0,0,0,0,0,0,0,0.0061588,0.0061588,0.0061588
196,1528.51,1.0716,0.52409,0.90788,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
197,1536.29,1.11829,0.52998,0.90555,0,0,0,0,0,0,0,0.0061192,0.0061192,0.0061192
198,1544.07,1.0927,0.53258,0.9073,0,0,0,0,0,0,0,0.0060994,0.0060994,0.0060994
199,1551.82,1.0777,0.53136,0.91151,0,0,0,0,0,0,0,0.0060796,0.0060796,0.0060796
200,1559.53,1.08451,0.52814,0.91194,0,0,0,0,0,0,0,0.0060598,0.0060598,0.0060598
201,1567.31,1.09186,0.52239,0.90408,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
202,1575.12,1.0847,0.51855,0.89956,0,0,0,0,0,0,0,0.0060202,0.0060202,0.0060202
203,1582.9,1.0742,0.52605,0.90018,0,0,0,0,0,0,0,0.0060004,0.0060004,0.0060004
204,1590.69,1.11305,0.53515,0.91091,0,0,0,0,0,0,0,0.0059806,0.0059806,0.0059806
205,1598.47,1.08566,0.5259,0.90809,0,0,0,0,0,0,0,0.0059608,0.0059608,0.0059608
206,1606.26,1.09338,0.53233,0.90365,0,0,0,0,0,0,0,0.005941,0.005941,0.005941
207,1614.09,1.08346,0.52386,0.90154,0,0,0,0,0,0,0,0.0059212,0.0059212,0.0059212
208,1621.92,1.08789,0.52464,0.8989,0,0,0,0,0,0,0,0.0059014,0.0059014,0.0059014
209,1629.76,1.06736,0.51986,0.90301,0,0,0,0,0,0,0,0.0058816,0.0058816,0.0058816
210,1637.59,1.06773,0.51742,0.90135,0,0,0,0,0,0,0,0.0058618,0.0058618,0.0058618
211,1645.4,1.06095,0.52412,0.89226,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
212,1653.25,1.05857,0.51454,0.89791,0,0,0,0,0,0,0,0.0058222,0.0058222,0.0058222
213,1661.02,1.04015,0.51568,0.89885,0,0,0,0,0,0,0,0.0058024,0.0058024,0.0058024
214,1668.86,1.05157,0.5157,0.89483,0,0,0,0,0,0,0,0.0057826,0.0057826,0.0057826
215,1676.71,1.05616,0.51466,0.89853,0,0,0,0,0,0,0,0.0057628,0.0057628,0.0057628
216,1684.56,1.0536,0.5116,0.90313,0,0,0,0,0,0,0,0.005743,0.005743,0.005743
217,1692.38,1.06996,0.50883,0.89597,0,0,0,0,0,0,0,0.0057232,0.0057232,0.0057232
218,1700.19,1.08004,0.52682,0.89422,0,0,0,0,0,0,0,0.0057034,0.0057034,0.0057034
219,1707.99,1.06789,0.51645,0.90511,0,0,0,0,0,0,0,0.0056836,0.0056836,0.0056836
220,1715.82,1.0544,0.51603,0.89039,0,0,0,0,0,0,0,0.0056638,0.0056638,0.0056638
221,1723.68,1.0879,0.52776,0.9025,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
222,1731.52,1.05328,0.51094,0.89306,0,0,0,0,0,0,0,0.0056242,0.0056242,0.0056242
223,1739.34,1.06094,0.51329,0.89603,0,0,0,0,0,0,0,0.0056044,0.0056044,0.0056044
224,1747.15,1.04477,0.51118,0.89417,0,0,0,0,0,0,0,0.0055846,0.0055846,0.0055846
225,1755.01,1.02968,0.50268,0.8876,0,0,0,0,0,0,0,0.0055648,0.0055648,0.0055648
226,1762.82,1.02891,0.50398,0.89968,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
227,1770.65,1.03476,0.50792,0.89327,0,0,0,0,0,0,0,0.0055252,0.0055252,0.0055252
228,1778.47,1.03373,0.49803,0.89323,0,0,0,0,0,0,0,0.0055054,0.0055054,0.0055054
229,1786.32,1.0576,0.51185,0.89522,0,0,0,0,0,0,0,0.0054856,0.0054856,0.0054856
230,1794.13,1.02576,0.50052,0.89184,0,0,0,0,0,0,0,0.0054658,0.0054658,0.0054658
231,1801.91,1.03651,0.50395,0.88852,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
232,1809.57,1.05175,0.5159,0.89757,0,0,0,0,0,0,0,0.0054262,0.0054262,0.0054262
233,1817.2,1.03028,0.4953,0.88734,0,0,0,0,0,0,0,0.0054064,0.0054064,0.0054064
234,1824.87,1.03687,0.50068,0.89089,0,0,0,0,0,0,0,0.0053866,0.0053866,0.0053866
235,1832.53,1.00671,0.49052,0.88928,0,0,0,0,0,0,0,0.0053668,0.0053668,0.0053668
236,1840.36,1.01801,0.49305,0.88887,0,0,0,0,0,0,0,0.005347,0.005347,0.005347
237,1848.13,1.02211,0.49987,0.88968,0,0,0,0,0,0,0,0.0053272,0.0053272,0.0053272
238,1855.93,1.01356,0.49382,0.88872,0,0,0,0,0,0,0,0.0053074,0.0053074,0.0053074
239,1863.75,1.01592,0.4994,0.89637,0,0,0,0,0,0,0,0.0052876,0.0052876,0.0052876
240,1871.56,1.02526,0.49773,0.88079,0,0,0,0,0,0,0,0.0052678,0.0052678,0.0052678
241,1879.35,1.03644,0.50052,0.88895,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
242,1887.1,1.01316,0.48677,0.88068,0,0,0,0,0,0,0,0.0052282,0.0052282,0.0052282
243,1894.95,1.02686,0.49776,0.89046,0,0,0,0,0,0,0,0.0052084,0.0052084,0.0052084
244,1902.74,1.01644,0.49929,0.87978,0,0,0,0,0,0,0,0.0051886,0.0051886,0.0051886
245,1910.53,1.02776,0.49123,0.89311,0,0,0,0,0,0,0,0.0051688,0.0051688,0.0051688
246,1918.35,1.01062,0.49134,0.88452,0,0,0,0,0,0,0,0.005149,0.005149,0.005149
247,1926.14,0.99688,0.49161,0.88079,0,0,0,0,0,0,0,0.0051292,0.0051292,0.0051292
248,1933.97,0.98717,0.48665,0.88724,0,0,0,0,0,0,0,0.0051094,0.0051094,0.0051094
249,1941.78,1.01658,0.49137,0.88642,0,0,0,0,0,0,0,0.0050896,0.0050896,0.0050896
250,1949.6,1.00249,0.4894,0.8824,0,0,0,0,0,0,0,0.0050698,0.0050698,0.0050698
251,1957.37,1.00328,0.4873,0.88772,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
252,1965.17,0.9838,0.48142,0.87786,0,0,0,0,0,0,0,0.0050302,0.0050302,0.0050302
253,1972.97,1.00287,0.4941,0.88016,0,0,0,0,0,0,0,0.0050104,0.0050104,0.0050104
254,1980.78,1.01546,0.49214,0.8818,0,0,0,0,0,0,0,0.0049906,0.0049906,0.0049906
255,1988.58,0.97731,0.47996,0.87729,0,0,0,0,0,0,0,0.0049708,0.0049708,0.0049708
256,1996.4,0.9903,0.48459,0.88137,0,0,0,0,0,0,0,0.004951,0.004951,0.004951
257,2004.23,0.96498,0.47101,0.87439,0,0,0,0,0,0,0,0.0049312,0.0049312,0.0049312
258,2012.04,0.9783,0.47529,0.88437,0,0,0,0,0,0,0,0.0049114,0.0049114,0.0049114
259,2019.8,0.98916,0.47985,0.88285,0,0,0,0,0,0,0,0.0048916,0.0048916,0.0048916
260,2027.59,0.99347,0.4836,0.88121,0,0,0,0,0,0,0,0.0048718,0.0048718,0.0048718
