epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,670.273,1.506,0.77069,1.01992,0,0,0,0,0,0,0,0.0088516,0.0088516,0.0088516
60,681.567,1.49617,0.76447,1.02282,0,0,0,0,0,0,0,0.0088318,0.0088318,0.0088318
61,692.878,1.50425,0.77332,1.03565,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
62,704.159,1.49292,0.7554,1.00674,0,0,0,0,0,0,0,0.0087922,0.0087922,0.0087922
63,715.434,1.50495,0.77478,1.03659,0,0,0,0,0,0,0,0.0087724,0.0087724,0.0087724
64,726.72,1.47816,0.75435,1.02691,0,0,0,0,0,0,0,0.0087526,0.0087526,0.0087526
65,738.034,1.4701,0.75193,1.01085,0,0,0,0,0,0,0,0.0087328,0.0087328,0.0087328
66,749.339,1.47047,0.74387,1.01511,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
67,760.634,1.4608,0.74119,1.01461,0,0,0,0,0,0,0,0.0086932,0.0086932,0.0086932
68,771.934,1.44886,0.73932,1.01117,0,0,0,0,0,0,0,0.0086734,0.0086734,0.0086734
69,783.25,1.44189,0.73544,1.01157,0,0,0,0,0,0,0,0.0086536,0.0086536,0.0086536
70,794.582,1.45002,0.73284,1.00527,0,0,0,0,0,0,0,0.0086338,0.0086338,0.0086338
71,805.904,1.44474,0.73344,1.01013,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
72,817.244,1.43876,0.72158,1.00069,0,0,0,0,0,0,0,0.0085942,0.0085942,0.0085942
73,828.54,1.4183,0.71213,0.99204,0,0,0,0,0,0,0,0.0085744,0.0085744,0.0085744
74,839.857,1.41723,0.72025,1.00835,0,0,0,0,0,0,0,0.0085546,0.0085546,0.0085546
75,851.171,1.42753,0.71639,0.99846,0,0,0,0,0,0,0,0.0085348,0.0085348,0.0085348
76,862.49,1.40388,0.71163,0.99538,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
77,873.798,1.41724,0.7112,0.99673,0,0,0,0,0,0,0,0.0084952,0.0084952,0.0084952
78,885.093,1.41878,0.7152,0.99208,0,0,0,0,0,0,0,0.0084754,0.0084754,0.0084754
79,896.442,1.40755,0.70182,0.98672,0,0,0,0,0,0,0,0.0084556,0.0084556,0.0084556
80,907.751,1.39961,0.69878,1.00352,0,0,0,0,0,0,0,0.0084358,0.0084358,0.0084358
81,919.068,1.38455,0.68758,0.99257,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
82,930.355,1.37511,0.6846,0.99015,0,0,0,0,0,0,0,0.0083962,0.0083962,0.0083962
83,941.687,1.39691,0.69433,0.99683,0,0,0,0,0,0,0,0.0083764,0.0083764,0.0083764
84,952.99,1.39248,0.69419,1.00562,0,0,0,0,0,0,0,0.0083566,0.0083566,0.0083566
85,964.307,1.3879,0.68346,0.99361,0,0,0,0,0,0,0,0.0083368,0.0083368,0.0083368
86,975.601,1.35741,0.67562,0.9809,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
87,986.953,1.38019,0.68927,0.98557,0,0,0,0,0,0,0,0.0082972,0.0082972,0.0082972
88,998.267,1.37409,0.6847,0.9925,0,0,0,0,0,0,0,0.0082774,0.0082774,0.0082774
89,1009.56,1.35622,0.68482,0.97671,0,0,0,0,0,0,0,0.0082576,0.0082576,0.0082576
90,1020.85,1.37355,0.6831,0.98312,0,0,0,0,0,0,0,0.0082378,0.0082378,0.0082378
91,1032.17,1.3445,0.67059,0.97017,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
92,1043.49,1.34857,0.65587,0.97264,0,0,0,0,0,0,0,0.0081982,0.0081982,0.0081982
93,1054.77,1.34479,0.66364,0.96972,0,0,0,0,0,0,0,0.0081784,0.0081784,0.0081784
94,1066.07,1.33443,0.66532,0.96874,0,0,0,0,0,0,0,0.0081586,0.0081586,0.0081586
95,1077.36,1.34601,0.6615,0.97596,0,0,0,0,0,0,0,0.0081388,0.0081388,0.0081388
96,1088.64,1.3468,0.65054,0.96847,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
97,1099.92,1.33495,0.65482,0.97469,0,0,0,0,0,0,0,0.0080992,0.0080992,0.0080992
98,1111.21,1.34969,0.66088,0.97663,0,0,0,0,0,0,0,0.0080794,0.0080794,0.0080794
99,1122.51,1.36108,0.67007,0.98155,0,0,0,0,0,0,0,0.0080596,0.0080596,0.0080596
100,1133.81,1.31836,0.65073,0.97042,0,0,0,0,0,0,0,0.0080398,0.0080398,0.0080398
101,1145.1,1.32563,0.65932,0.97039,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
102,1156.38,1.30212,0.63293,0.96267,0,0,0,0,0,0,0,0.0080002,0.0080002,0.0080002
103,1167.71,1.31686,0.64603,0.96705,0,0,0,0,0,0,0,0.0079804,0.0079804,0.0079804
104,1178.98,1.33119,0.66162,0.96354,0,0,0,0,0,0,0,0.0079606,0.0079606,0.0079606
105,1190.27,1.29949,0.64642,0.96455,0,0,0,0,0,0,0,0.0079408,0.0079408,0.0079408
106,1201.56,1.31543,0.64521,0.9686,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
107,1212.84,1.32044,0.64694,0.96208,0,0,0,0,0,0,0,0.0079012,0.0079012,0.0079012
108,1224.1,1.31725,0.65537,0.9656,0,0,0,0,0,0,0,0.0078814,0.0078814,0.0078814
109,1235.36,1.30513,0.6472,0.95698,0,0,0,0,0,0,0,0.0078616,0.0078616,0.0078616
110,1246.62,1.29971,0.63871,0.97466,0,0,0,0,0,0,0,0.0078418,0.0078418,0.0078418
111,1257.9,1.30089,0.63911,0.9556,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
112,1269.2,1.29357,0.64364,0.96256,0,0,0,0,0,0,0,0.0078022,0.0078022,0.0078022
113,1280.46,1.27725,0.63058,0.96646,0,0,0,0,0,0,0,0.0077824,0.0077824,0.0077824
114,1291.75,1.27854,0.62752,0.96122,0,0,0,0,0,0,0,0.0077626,0.0077626,0.0077626
115,1303.06,1.29251,0.63525,0.96776,0,0,0,0,0,0,0,0.0077428,0.0077428,0.0077428
116,1314.33,1.30008,0.6399,0.96241,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
117,1325.62,1.2877,0.63176,0.95816,0,0,0,0,0,0,0,0.0077032,0.0077032,0.0077032
