epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,4340.89,1.86741,1.37399,1.30225,0.62964,0.50321,0.56632,0.25657,2.16977,1.65988,1.38311,0.007954,0.007954,0.007954
64,4409.5,1.86649,1.36993,1.29048,0.60593,0.50393,0.62781,0.27144,2.17413,1.66824,1.39149,0.007921,0.007921,0.007921
65,4477.78,1.86213,1.36153,1.28961,0.64868,0.49187,0.63168,0.28115,2.17422,1.67272,1.38605,0.007888,0.007888,0.007888
66,4546.18,1.85406,1.34835,1.29489,0.50487,0.67284,0.6316,0.28027,2.17141,1.674,1.38405,0.007855,0.007855,0.007855
67,4614.37,1.84586,1.34493,1.28866,0.44776,0.66621,0.62946,0.28468,2.17378,1.67877,1.38999,0.007822,0.007822,0.007822
68,4683.61,1.83809,1.34801,1.29242,0.46009,0.66953,0.62798,0.28535,2.17575,1.68423,1.38928,0.007789,0.007789,0.007789
69,4751.89,1.83895,1.3307,1.28216,0.47008,0.67086,0.62788,0.28343,2.17783,1.68692,1.38951,0.007756,0.007756,0.007756
70,4820.44,1.83787,1.32477,1.27157,0.47816,0.67557,0.57051,0.26596,2.17707,1.69412,1.38699,0.007723,0.007723,0.007723
71,4889.74,1.8213,1.31065,1.2658,0.46837,0.6764,0.62642,0.28826,2.17469,1.69434,1.39077,0.00769,0.00769,0.00769
72,4958.41,1.82163,1.30747,1.26609,0.47275,0.67595,0.56872,0.27758,2.16675,1.69725,1.38255,0.007657,0.007657,0.007657
73,5027.74,1.81763,1.29995,1.26745,0.49871,0.67053,0.57558,0.2728,2.16252,1.70094,1.3799,0.007624,0.007624,0.007624
74,5097.12,1.81646,1.30034,1.27436,0.51625,0.64354,0.57496,0.27761,2.1639,1.70491,1.37836,0.007591,0.007591,0.007591
75,5166.46,1.80636,1.28012,1.26428,0.52504,0.64933,0.5742,0.27707,2.16611,1.70192,1.38027,0.007558,0.007558,0.007558
76,5235.81,1.79638,1.28264,1.2637,0.50833,0.63334,0.5718,0.27901,2.16543,1.70184,1.37887,0.007525,0.007525,0.007525
77,5304.03,1.79134,1.26242,1.25569,0.52003,0.64415,0.57037,0.27846,2.16639,1.69889,1.38116,0.007492,0.007492,0.007492
78,5373.01,1.78769,1.2657,1.25963,0.5214,0.64103,0.57091,0.2779,2.16884,1.69751,1.38554,0.007459,0.007459,0.007459
79,5442.1,1.79405,1.26974,1.25022,0.52728,0.65886,0.56795,0.27784,2.17047,1.69487,1.38784,0.007426,0.007426,0.007426
80,5511.09,1.78975,1.24694,1.25386,0.54073,0.66319,0.56833,0.27718,2.17286,1.69373,1.3907,0.007393,0.007393,0.007393
81,5580.44,1.77775,1.24552,1.24887,0.53312,0.6562,0.56678,0.27632,2.17629,1.69236,1.39408,0.00736,0.00736,0.00736
82,5649.84,1.76064,1.223,1.24019,0.54397,0.66251,0.56693,0.27642,2.17972,1.68918,1.39829,0.007327,0.007327,0.007327
83,5719.19,1.76323,1.23137,1.24197,0.54326,0.66337,0.56831,0.27723,2.18082,1.68693,1.39986,0.007294,0.007294,0.007294
84,5788.77,1.75718,1.21645,1.23813,0.53837,0.6633,0.56437,0.27659,2.18331,1.68685,1.40163,0.007261,0.007261,0.007261
85,5857.77,1.76173,1.22623,1.23962,0.54358,0.6631,0.56405,0.2762,2.18592,1.68637,1.40406,0.007228,0.007228,0.007228
86,5926.92,1.7504,1.20659,1.23511,0.54458,0.65892,0.56295,0.27639,2.18863,1.68427,1.40602,0.007195,0.007195,0.007195
87,5996.37,1.75526,1.20677,1.22844,0.55459,0.65999,0.6217,0.30522,2.19199,1.68068,1.40889,0.007162,0.007162,0.007162
88,6065.61,1.74309,1.19589,1.22535,0.57355,0.65384,0.62059,0.30525,2.19166,1.68357,1.40924,0.007129,0.007129,0.007129
89,6134.66,1.73925,1.1859,1.22587,0.57803,0.64116,0.61931,0.30505,2.19218,1.68648,1.40871,0.007096,0.007096,0.007096
90,6203.73,1.7281,1.17938,1.23052,0.57976,0.64003,0.61762,0.30387,2.19273,1.68814,1.40933,0.007063,0.007063,0.007063
91,6272.24,1.72691,1.17405,1.21589,0.58641,0.63572,0.61825,0.30523,2.19421,1.68761,1.41007,0.00703,0.00703,0.00703
92,6340.5,1.72479,1.16142,1.21429,0.57793,0.63448,0.61874,0.3053,2.19534,1.68748,1.41121,0.006997,0.006997,0.006997
93,6409.69,1.72095,1.17216,1.21965,0.58018,0.63405,0.61696,0.30504,2.19656,1.68608,1.41279,0.006964,0.006964,0.006964
94,6478.17,1.7096,1.15631,1.21132,0.59652,0.62762,0.61917,0.30572,2.19688,1.68467,1.41352,0.006931,0.006931,0.006931
95,6547.3,1.71698,1.16249,1.21517,0.60283,0.62312,0.61858,0.3057,2.19605,1.68569,1.41339,0.006898,0.006898,0.006898
96,6616.22,1.69322,1.13345,1.20545,0.59809,0.62274,0.61865,0.29719,2.19566,1.68628,1.41369,0.006865,0.006865,0.006865
97,6684.8,1.7071,1.14584,1.20356,0.60167,0.61795,0.61923,0.29782,2.19702,1.68464,1.41546,0.006832,0.006832,0.006832
98,6753.35,1.70532,1.14128,1.19868,0.62939,0.60097,0.62007,0.29843,2.19713,1.68486,1.41562,0.006799,0.006799,0.006799
99,6822.69,1.70795,1.12714,1.20293,0.64469,0.59107,0.62065,0.29729,2.19665,1.68534,1.4158,0.006766,0.006766,0.006766
100,6892.11,1.6947,1.1332,1.20986,0.66775,0.58338,0.6225,0.29859,2.19603,1.6868,1.41402,0.006733,0.006733,0.006733
101,6961.2,1.69433,1.12611,1.19641,0.66631,0.57919,0.62095,0.29869,2.197,1.68467,1.41474,0.0067,0.0067,0.0067
102,7029.91,1.67953,1.11465,1.19339,0.67499,0.57425,0.62291,0.29811,2.19775,1.68201,1.4151,0.006667,0.006667,0.006667
103,7098.82,1.6769,1.10583,1.19293,0.68067,0.57317,0.62301,0.29709,2.19695,1.68225,1.41357,0.006634,0.006634,0.006634
104,7167.93,1.67085,1.09828,1.19048,0.69588,0.57068,0.62495,0.29698,2.19873,1.67999,1.41553,0.006601,0.006601,0.006601
105,7237.23,1.67308,1.09907,1.19367,0.69615,0.56987,0.62515,0.29779,2.19918,1.68014,1.41527,0.006568,0.006568,0.006568
106,7305.56,1.65768,1.08369,1.18571,0.70098,0.56991,0.62657,0.29798,2.19857,1.68033,1.41424,0.006535,0.006535,0.006535
107,7374.52,1.66029,1.07886,1.17927,0.69775,0.56977,0.62614,0.29822,2.20004,1.67834,1.41503,0.006502,0.006502,0.006502
108,7442.76,1.65935,1.07541,1.18201,0.69622,0.56944,0.62661,0.29838,2.20128,1.67738,1.41561,0.006469,0.006469,0.006469
