epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,3431.93,0.4462,0.34247,0.28899,1.02131,0.9969,0.94286,0.95967,0.94529,0.99546,0.9415,0.95872,0.94485,0.16486,0.56255,0.23137,0.83546,0.005809,0.005809,0.005809
129,3458.49,0.44023,0.34909,0.29493,1.0124,0.99475,0.94286,0.95839,0.94394,0.99331,0.9415,0.95686,0.94469,0.14796,0.52689,0.26829,0.82333,0.005776,0.005776,0.005776
130,3485.04,0.45239,0.35886,0.30159,1.01933,0.99416,0.94422,0.96058,0.94607,0.99416,0.94422,0.95997,0.94444,0.14937,0.57323,0.26727,0.82869,0.005743,0.005743,0.005743
131,3511.68,0.44155,0.34373,0.29812,1.01683,0.99569,0.94342,0.95607,0.94396,0.99426,0.94206,0.95475,0.94341,0.1595,0.55731,0.2605,0.8261,0.00571,0.00571,0.00571
132,3538.37,0.44768,0.34925,0.29993,1.01913,0.99118,0.94422,0.96426,0.94963,0.98975,0.94286,0.96267,0.9492,0.14792,0.57651,0.22357,0.82777,0.005677,0.005677,0.005677
133,3565.03,0.44318,0.32691,0.29996,1.01157,0.99445,0.94014,0.95666,0.94344,0.99302,0.93878,0.95545,0.94304,0.15095,0.55233,0.31719,0.82406,0.005644,0.005644,0.005644
134,3591.58,0.44113,0.33914,0.29403,1.01329,0.99145,0.94653,0.96721,0.94903,0.99002,0.94517,0.96445,0.94974,0.1503,0.54031,0.2251,0.81908,0.005611,0.005611,0.005611
135,3618.24,0.44367,0.34723,0.29979,1.016,0.99426,0.94271,0.96287,0.94892,0.99283,0.94135,0.96174,0.94758,0.14058,0.56659,0.26463,0.81355,0.005578,0.005578,0.005578
136,3644.78,0.45427,0.36359,0.29774,1.01844,0.99262,0.94694,0.96481,0.94911,0.9912,0.94558,0.96366,0.94898,0.14863,0.58748,0.24375,0.82462,0.005545,0.005545,0.005545
137,3671.62,0.45102,0.33461,0.29871,1.01988,0.99387,0.94694,0.97311,0.95577,0.98924,0.9483,0.97277,0.95632,0.1445,0.58574,0.1573,0.8207,0.005512,0.005512,0.005512
138,3698.3,0.4359,0.34142,0.2982,1.00858,0.9953,0.94422,0.961,0.94684,0.99387,0.94286,0.95958,0.94697,0.1406,0.55928,0.22648,0.82172,0.005479,0.005479,0.005479
139,3724.91,0.4415,0.33908,0.29021,1.01177,0.99144,0.94572,0.96477,0.94711,0.99002,0.94436,0.96321,0.94851,0.14955,0.61988,0.27972,0.82402,0.005446,0.005446,0.005446
140,3751.64,0.4321,0.34249,0.28959,1.00522,0.99498,0.94422,0.97072,0.95227,0.99354,0.94286,0.96865,0.94898,0.15033,0.59652,0.21479,0.82429,0.005413,0.005413,0.005413
141,3778.41,0.44223,0.34893,0.29281,1.0106,0.99152,0.95493,0.97244,0.9553,0.99011,0.95357,0.97069,0.9556,0.16327,0.6283,0.20112,0.82498,0.00538,0.00538,0.00538
142,3805.13,0.44596,0.35445,0.29449,1.01356,0.99645,0.94422,0.96873,0.95261,0.99501,0.94286,0.96669,0.95146,0.14847,0.5724,0.22549,0.82142,0.005347,0.005347,0.005347
143,3831.75,0.44997,0.34219,0.29664,1.01686,0.98463,0.95861,0.97923,0.96189,0.98323,0.95725,0.97701,0.96001,0.13579,0.53986,0.15348,0.80956,0.005314,0.005314,0.005314
144,3858.41,0.43977,0.34565,0.29131,1.01141,0.99165,0.94558,0.97355,0.95835,0.99022,0.94422,0.9717,0.95711,0.14312,0.56431,0.1689,0.82292,0.005281,0.005281,0.005281
145,3884.95,0.43686,0.3287,0.29187,1.01327,0.9957,0.94473,0.96388,0.94846,0.99426,0.94337,0.96209,0.94763,0.14403,0.63948,0.20259,0.81764,0.005248,0.005248,0.005248
146,3911.56,0.43569,0.34333,0.28724,1.01659,0.9846,0.95682,0.97572,0.95864,0.9832,0.95546,0.9736,0.95966,0.15197,0.59815,0.15836,0.81963,0.005215,0.005215,0.005215
147,3938.34,0.44008,0.32347,0.29257,1.01673,0.99427,0.94392,0.95744,0.94354,0.99283,0.94256,0.95524,0.94409,0.15041,0.62793,0.22196,0.82373,0.005182,0.005182,0.005182
148,3965.2,0.4389,0.33175,0.29032,1.00963,0.99354,0.94014,0.95967,0.94531,0.9921,0.93878,0.95886,0.94671,0.14998,0.57548,0.26561,0.82028,0.005149,0.005149,0.005149
149,3992.1,0.4399,0.34153,0.29268,1.01251,0.99421,0.9415,0.97906,0.96104,0.99278,0.94014,0.9771,0.96043,0.14445,0.55462,0.17044,0.81995,0.005116,0.005116,0.005116
150,4019.54,0.43977,0.34624,0.29377,1.01344,0.99575,0.94422,0.96684,0.95275,0.99431,0.94286,0.96482,0.95144,0.14626,0.59523,0.20863,0.82055,0.005083,0.005083,0.005083
151,4046.23,0.43047,0.33531,0.28568,1.00953,0.99011,0.95348,0.97107,0.95678,0.9887,0.95212,0.96864,0.95383,0.14024,0.59117,0.18147,0.81652,0.00505,0.00505,0.00505
152,4072.96,0.43232,0.33709,0.28147,1.00543,0.99248,0.94286,0.97016,0.95379,0.99104,0.9415,0.96702,0.95195,0.14571,0.60536,0.18888,0.82081,0.005017,0.005017,0.005017
153,4099.59,0.44005,0.3373,0.29336,1.00907,0.99661,0.94422,0.97219,0.95677,0.99518,0.94286,0.97133,0.95582,0.13844,0.58348,0.1638,0.81472,0.004984,0.004984,0.004984
154,4126.2,0.43171,0.32336,0.29229,1.00616,0.99401,0.9483,0.97033,0.95458,0.99179,0.94694,0.96815,0.9536,0.15606,0.56784,0.19949,0.826,0.004951,0.004951,0.004951
155,4152.83,0.44002,0.34101,0.28997,1.01256,0.99022,0.94694,0.97335,0.95686,0.9888,0.94558,0.97155,0.95524,0.13683,0.57367,0.16519,0.81773,0.004918,0.004918,0.004918
156,4179.5,0.43412,0.3245,0.2805,1.00576,0.9904,0.94966,0.96833,0.95304,0.98898,0.9483,0.96796,0.95334,0.13066,0.5689,0.17725,0.8101,0.004885,0.004885,0.004885
157,4206.45,0.437,0.34786,0.28661,1.01593,0.99684,0.94422,0.96839,0.95372,0.9954,0.94286,0.96789,0.95277,0.13276,0.51519,0.18926,0.81,0.004852,0.004852,0.004852
158,4233.26,0.42815,0.32875,0.28785,1.00242,0.98733,0.95412,0.97295,0.95735,0.98777,0.95238,0.9704,0.9555,0.13807,0.58873,0.17556,0.81178,0.004819,0.004819,0.004819
159,4259.85,0.43273,0.32389,0.2814,1.00844,0.99289,0.94999,0.9678,0.95122,0.99147,0.94863,0.96568,0.95221,0.13569,0.6,0.20454,0.81695,0.004786,0.004786,0.004786
160,4286.52,0.4246,0.32223,0.28078,1.00688,0.99146,0.94816,0.96721,0.95155,0.99004,0.9468,0.96508,0.95263,0.13635,0.56261,0.23841,0.81327,0.004753,0.004753,0.004753
161,4313.1,0.43105,0.32314,0.28414,1.00835,0.99146,0.94739,0.9697,0.95462,0.99003,0.94602,0.96696,0.95317,0.13725,0.58627,0.20265,0.81112,0.00472,0.00472,0.00472
162,4339.85,0.43164,0.33844,0.28658,1.00718,0.98985,0.94966,0.97234,0.95631,0.98843,0.9483,0.97034,0.95518,0.13051,0.60197,0.17286,0.80871,0.004687,0.004687,0.004687
163,4366.47,0.42913,0.33218,0.28371,1.00894,0.99007,0.94933,0.97084,0.95541,0.98865,0.94797,0.96921,0.95518,0.13519,0.57251,0.17155,0.81348,0.004654,0.004654,0.004654
164,4393.02,0.42437,0.32403,0.28475,1.00173,0.99146,0.94789,0.96514,0.95237,0.99004,0.94653,0.96405,0.95123,0.14233,0.57556,0.23797,0.8189,0.004621,0.004621,0.004621
165,4419.52,0.42911,0.32693,0.28147,1.00349,0.99429,0.94843,0.96688,0.95275,0.99287,0.94707,0.96476,0.95121,0.14581,0.59813,0.21578,0.81764,0.004588,0.004588,0.004588
166,4446.05,0.44378,0.33774,0.2921,1.01276,0.99146,0.94724,0.96644,0.95127,0.99003,0.94588,0.96474,0.95163,0.14535,0.60433,0.23471,0.8225,0.004555,0.004555,0.004555
167,4472.67,0.43598,0.31407,0.28579,1.01113,0.99148,0.95029,0.96864,0.95403,0.99006,0.94893,0.96619,0.95225,0.13645,0.59936,0.2167,0.81682,0.004522,0.004522,0.004522
168,4499.21,0.42078,0.33138,0.27713,1.00109,0.99286,0.94611,0.96817,0.95341,0.99143,0.94475,0.9669,0.95325,0.14078,0.60527,0.20502,0.82151,0.004489,0.004489,0.004489
169,4525.59,0.43046,0.32058,0.28334,1.00417,0.99533,0.94286,0.96525,0.95069,0.99389,0.9415,0.96262,0.95052,0.13944,0.6077,0.21897,0.81562,0.004456,0.004456,0.004456
170,4552.25,0.42572,0.3298,0.2794,1.0038,0.98843,0.95238,0.96763,0.95208,0.98702,0.95102,0.96556,0.95376,0.13599,0.58336,0.19137,0.81443,0.004423,0.004423,0.004423
171,4578.98,0.41557,0.31375,0.27406,0.99568,0.99012,0.95402,0.97177,0.95499,0.9887,0.95266,0.96979,0.95561,0.13716,0.59732,0.1801,0.81316,0.00439,0.00439,0.00439
172,4605.61,0.43373,0.32182,0.28589,1.00753,0.99399,0.94966,0.96162,0.95015,0.99257,0.9483,0.95854,0.9483,0.13815,0.60199,0.2294,0.82018,0.004357,0.004357,0.004357
173,4632.27,0.43114,0.3161,0.28134,1.00249,0.99316,0.94694,0.9636,0.95232,0.99174,0.94558,0.96289,0.95116,0.13569,0.5889,0.20158,0.81308,0.004324,0.004324,0.004324
174,4658.89,0.4327,0.33544,0.28801,1.00709,0.99149,0.95098,0.9687,0.95349,0.99007,0.94962,0.96654,0.95323,0.1315,0.60418,0.19082,0.81065,0.004291,0.004291,0.004291
175,4685.38,0.41555,0.32229,0.27182,0.9951,0.9858,0.95646,0.97418,0.9583,0.98439,0.9551,0.96994,0.95753,0.12727,0.58473,0.19076,0.80416,0.004258,0.004258,0.004258
176,4711.88,0.41896,0.32094,0.27584,0.99781,0.99289,0.95055,0.96802,0.95492,0.99427,0.94485,0.96691,0.95454,0.12759,0.6294,0.19384,0.80445,0.004225,0.004225,0.004225
177,4738.37,0.42301,0.32355,0.27506,0.99857,0.99289,0.95045,0.96907,0.95543,0.98867,0.94958,0.96785,0.95383,0.12744,0.62148,0.18375,0.80945,0.004192,0.004192,0.004192
178,4765.05,0.42782,0.32546,0.27767,1.00377,0.98975,0.95102,0.97049,0.95558,0.98834,0.94966,0.96773,0.95307,0.12899,0.6934,0.16961,0.80643,0.004159,0.004159,0.004159
179,4791.64,0.42589,0.33189,0.28304,1.0031,0.99153,0.95523,0.97306,0.95972,0.99011,0.95387,0.97154,0.95811,0.13313,0.65143,0.18089,0.81127,0.004126,0.004126,0.004126
180,4818.12,0.42788,0.32941,0.28251,0.99986,0.99151,0.95359,0.97161,0.95704,0.9901,0.95223,0.97041,0.95654,0.1354,0.66625,0.19438,0.81293,0.004093,0.004093,0.004093
181,4844.64,0.41381,0.31951,0.27181,0.9927,0.99074,0.95374,0.9742,0.95797,0.98929,0.95238,0.97294,0.95628,0.13294,0.6251,0.16635,0.81079,0.00406,0.00406,0.00406
182,4871.19,0.43098,0.33296,0.28756,1.0063,0.99147,0.94925,0.96656,0.95322,0.99005,0.94797,0.96446,0.9529,0.13013,0.61728,0.17938,0.81141,0.004027,0.004027,0.004027
183,4897.64,0.41703,0.32969,0.26672,0.99401,0.99288,0.94915,0.9715,0.95532,0.99146,0.94778,0.97009,0.95474,0.13526,0.62365,0.15642,0.81457,0.003994,0.003994,0.003994
184,4924.07,0.42851,0.33639,0.2762,1.0047,0.99714,0.94818,0.97315,0.95842,0.99571,0.94682,0.97189,0.95753,0.12579,0.61431,0.15361,0.80728,0.003961,0.003961,0.003961
185,4950.63,0.42409,0.31577,0.27729,1.00036,0.99572,0.9495,0.9726,0.95817,0.99429,0.94815,0.97009,0.95776,0.12754,0.61836,0.15595,0.80461,0.003928,0.003928,0.003928
186,4977.17,0.4158,0.31909,0.27084,0.99427,0.99072,0.95238,0.97136,0.95774,0.9893,0.95102,0.96871,0.95687,0.12614,0.58847,0.16329,0.80332,0.003895,0.003895,0.003895
187,5003.55,0.41744,0.3106,0.2769,0.99881,0.99037,0.95238,0.97202,0.95605,0.98896,0.95102,0.96979,0.95656,0.12728,0.60038,0.15952,0.80759,0.003862,0.003862,0.003862
188,5030.18,0.42309,0.32644,0.2752,1.00205,0.99023,0.95102,0.96891,0.95492,0.98881,0.94966,0.96722,0.95476,0.12766,0.61668,0.17028,0.80674,0.003829,0.003829,0.003829
189,5056.89,0.41212,0.31991,0.27582,0.9945,0.99253,0.95102,0.96566,0.95319,0.99111,0.94966,0.9654,0.95209,0.12384,0.59356,0.19333,0.80692,0.003796,0.003796,0.003796
190,5083.6,0.41708,0.32155,0.27267,1.00143,0.99293,0.95499,0.96966,0.95586,0.99151,0.95363,0.96865,0.95573,0.12804,0.6034,0.17963,0.81074,0.003763,0.003763,0.003763
191,5110.19,0.40812,0.30941,0.26712,0.9933,0.99292,0.95468,0.9718,0.95764,0.99151,0.95332,0.97059,0.95729,0.12749,0.62807,0.1583,0.8073,0.00373,0.00373,0.00373
192,5136.77,0.41546,0.32114,0.27568,0.99211,0.99288,0.9489,0.96862,0.95367,0.99146,0.94754,0.96628,0.95307,0.12613,0.63025,0.17806,0.80552,0.003697,0.003697,0.003697
193,5163.37,0.41529,0.30028,0.27014,0.99445,0.99294,0.95619,0.97289,0.95605,0.99152,0.95483,0.9696,0.9561,0.12618,0.62376,0.16041,0.80425,0.003664,0.003664,0.003664
194,5190.07,0.41075,0.30705,0.26432,0.99103,0.99223,0.95374,0.97156,0.95647,0.99082,0.95238,0.96829,0.95589,0.12556,0.61682,0.16379,0.80345,0.003631,0.003631,0.003631
195,5216.49,0.4171,0.31397,0.27437,1.00412,0.99098,0.9551,0.97278,0.95724,0.98957,0.95374,0.96848,0.95504,0.12368,0.61982,0.17351,0.80371,0.003598,0.003598,0.003598
196,5243,0.41204,0.32698,0.27664,0.99264,0.99155,0.95745,0.97047,0.95608,0.99014,0.95609,0.96663,0.95405,0.12752,0.61989,0.19133,0.80516,0.003565,0.003565,0.003565
197,5269.53,0.40633,0.31013,0.26623,0.99802,0.99257,0.95646,0.97048,0.95582,0.99116,0.9551,0.96768,0.95638,0.12181,0.62717,0.17373,0.80448,0.003532,0.003532,0.003532
198,5296.29,0.42711,0.32208,0.27674,1.00379,0.99288,0.94966,0.96894,0.95508,0.99145,0.9483,0.9668,0.95505,0.12648,0.6254,0.18877,0.80891,0.003499,0.003499,0.003499
199,5323.01,0.42134,0.30693,0.27462,1.00043,0.99149,0.95079,0.96746,0.95431,0.99007,0.94943,0.96504,0.95406,0.1249,0.60672,0.17941,0.80349,0.003466,0.003466,0.003466
200,5349.59,0.41849,0.3213,0.27054,0.99361,0.99148,0.94987,0.96763,0.95475,0.99006,0.94851,0.96481,0.95382,0.12341,0.61458,0.18648,0.80512,0.003433,0.003433,0.003433
201,5376.04,0.40987,0.31006,0.26456,0.99652,0.9929,0.95151,0.96865,0.95619,0.99148,0.95015,0.96713,0.95552,0.12522,0.64793,0.17067,0.80565,0.0034,0.0034,0.0034
202,5402.49,0.41286,0.30899,0.2713,0.99117,0.99199,0.95102,0.9696,0.95754,0.99057,0.94966,0.96862,0.95678,0.12328,0.64984,0.15735,0.80538,0.003367,0.003367,0.003367
203,5429.39,0.41414,0.31428,0.266,0.99544,0.9943,0.94901,0.97255,0.95912,0.99287,0.94765,0.97112,0.95822,0.12416,0.64678,0.16705,0.80498,0.003334,0.003334,0.003334
204,5455.89,0.39733,0.30375,0.26233,0.9845,0.99117,0.95102,0.97083,0.95579,0.98975,0.94966,0.96746,0.95533,0.12272,0.63863,0.18062,0.8049,0.003301,0.003301,0.003301
205,5482.46,0.41091,0.30273,0.26575,0.99606,0.99289,0.9506,0.97041,0.95772,0.99147,0.94924,0.96759,0.95572,0.12183,0.62259,0.1727,0.80279,0.003268,0.003268,0.003268
206,5508.94,0.41314,0.31936,0.26719,0.99812,0.99289,0.94936,0.97092,0.95712,0.99146,0.94799,0.96902,0.95574,0.11813,0.62527,0.16047,0.80185,0.003235,0.003235,0.003235
207,5535.57,0.40597,0.3187,0.26253,0.98715,0.99014,0.9563,0.97299,0.95912,0.98873,0.95494,0.97071,0.95774,0.11724,0.6164,0.15204,0.80102,0.003202,0.003202,0.003202
208,5562.19,0.41096,0.31002,0.26886,0.99596,0.99014,0.95675,0.9729,0.95909,0.98874,0.95539,0.9707,0.95796,0.11677,0.61624,0.1536,0.80297,0.003169,0.003169,0.003169
209,5588.76,0.40147,0.30456,0.25652,0.98998,0.99243,0.95374,0.97149,0.95765,0.99101,0.95238,0.96884,0.95672,0.11737,0.62482,0.15212,0.80336,0.003136,0.003136,0.003136
210,5615.4,0.41018,0.31728,0.26522,0.98924,0.99114,0.95374,0.97345,0.96004,0.98972,0.95238,0.97118,0.9587,0.12133,0.62989,0.16088,0.80552,0.003103,0.003103,0.003103
211,5642.19,0.40576,0.30298,0.26126,0.98737,0.99151,0.95327,0.97054,0.95627,0.9901,0.95204,0.96853,0.95494,0.12476,0.63812,0.19391,0.80754,0.00307,0.00307,0.00307
212,5669.07,0.40638,0.32759,0.26836,0.99042,0.99207,0.95102,0.97212,0.95743,0.99065,0.94966,0.97025,0.95613,0.12198,0.61419,0.1773,0.80812,0.003037,0.003037,0.003037
213,5695.67,0.39552,0.3185,0.26418,0.98102,0.98873,0.95458,0.97305,0.95839,0.98732,0.95322,0.9708,0.95758,0.12181,0.62874,0.16468,0.80778,0.003004,0.003004,0.003004
214,5722.18,0.40107,0.30601,0.2607,0.98584,0.99146,0.9551,0.97604,0.96119,0.99005,0.95374,0.97449,0.96044,0.12169,0.63054,0.15334,0.80802,0.002971,0.002971,0.002971
215,5748.57,0.41234,0.31467,0.2686,0.9951,0.99152,0.95445,0.97613,0.96134,0.99011,0.95309,0.97388,0.96137,0.11985,0.62258,0.15573,0.80676,0.002938,0.002938,0.002938
216,5775.04,0.39804,0.2941,0.25609,0.98583,0.99149,0.95115,0.9741,0.95853,0.99007,0.94979,0.97084,0.9579,0.12019,0.62791,0.16662,0.80821,0.002905,0.002905,0.002905
217,5801.47,0.40148,0.31955,0.25778,0.99414,0.9957,0.94589,0.97206,0.9554,0.99427,0.94453,0.96958,0.95605,0.12131,0.64325,0.17208,0.812,0.002872,0.002872,0.002872
218,5827.94,0.40404,0.30512,0.26236,0.98789,0.99628,0.94558,0.97476,0.95916,0.99485,0.94422,0.97323,0.95882,0.12041,0.64661,0.15432,0.81143,0.002839,0.002839,0.002839
219,5854.51,0.4039,0.29763,0.25722,0.98839,0.9957,0.94477,0.97107,0.957,0.99426,0.94341,0.96842,0.95592,0.11962,0.64874,0.16095,0.80812,0.002806,0.002806,0.002806
220,5881.06,0.39382,0.30162,0.25453,0.98227,0.99588,0.94286,0.96813,0.95482,0.99444,0.9415,0.96632,0.95572,0.12037,0.65384,0.16789,0.80875,0.002773,0.002773,0.002773
221,5907.68,0.41571,0.32167,0.2675,0.99615,0.99335,0.94558,0.9701,0.9561,0.99192,0.94422,0.96735,0.95537,0.12093,0.66625,0.16072,0.80942,0.00274,0.00274,0.00274
222,5934.4,0.40135,0.30748,0.25965,0.99283,0.99242,0.94558,0.97148,0.9571,0.99099,0.94422,0.96867,0.9556,0.1241,0.63804,0.16446,0.811,0.002707,0.002707,0.002707
223,5961.03,0.40335,0.29674,0.25773,0.9907,0.99552,0.94558,0.96817,0.95461,0.99409,0.94422,0.96575,0.954,0.12466,0.6259,0.17794,0.81078,0.002674,0.002674,0.002674
224,5987.54,0.39227,0.29226,0.25468,0.98078,0.99287,0.94788,0.97107,0.95628,0.99145,0.94652,0.96816,0.95676,0.12455,0.63593,0.17334,0.80931,0.002641,0.002641,0.002641
225,6014.12,0.3979,0.29878,0.25622,0.98417,0.99147,0.94897,0.97114,0.95618,0.99005,0.9476,0.968,0.95641,0.12289,0.64173,0.17733,0.80699,0.002608,0.002608,0.002608
226,6040.67,0.38917,0.30647,0.25198,0.98304,0.99087,0.9483,0.96974,0.9544,0.98945,0.94694,0.9667,0.95424,0.12333,0.63134,0.16927,0.80775,0.002575,0.002575,0.002575
227,6067.19,0.40725,0.29901,0.2609,0.99221,0.9957,0.94406,0.97239,0.95759,0.99426,0.9427,0.96894,0.95719,0.12157,0.63982,0.15635,0.80666,0.002542,0.002542,0.002542
228,6094.04,0.39154,0.28062,0.252,0.98773,0.99118,0.9483,0.97327,0.95922,0.98976,0.94694,0.97086,0.95863,0.12007,0.64469,0.15649,0.8038,0.002509,0.002509,0.002509
229,6120.69,0.39979,0.30444,0.26355,0.9823,0.99127,0.94694,0.97205,0.95876,0.98984,0.94558,0.97049,0.95796,0.12047,0.63953,0.155,0.8029,0.002476,0.002476,0.002476
230,6147.2,0.4026,0.29305,0.26024,0.99171,0.99006,0.94892,0.97383,0.96,0.98864,0.94756,0.97151,0.95957,0.11925,0.64272,0.15652,0.80218,0.002443,0.002443,0.002443
231,6173.91,0.39112,0.28317,0.25174,0.98248,0.992,0.94694,0.97103,0.95824,0.99058,0.94558,0.96956,0.95677,0.11669,0.63882,0.15161,0.80096,0.00241,0.00241,0.00241
232,6200.39,0.39914,0.31084,0.25381,0.98712,0.9956,0.94286,0.97058,0.95828,0.99417,0.9415,0.96924,0.95691,0.11751,0.63851,0.15281,0.80234,0.002377,0.002377,0.002377
233,6226.81,0.40014,0.29771,0.25847,0.98606,0.99565,0.94286,0.97011,0.9576,0.99422,0.9415,0.9687,0.95666,0.11966,0.64682,0.15509,0.80471,0.002344,0.002344,0.002344
234,6253.22,0.4061,0.30702,0.26218,0.99048,0.98971,0.95102,0.97516,0.96191,0.98829,0.94966,0.97327,0.96015,0.11917,0.64316,0.14503,0.80453,0.002311,0.002311,0.002311
235,6279.69,0.39293,0.29938,0.25483,0.98611,0.9901,0.95275,0.97466,0.96141,0.98869,0.95139,0.97347,0.96018,0.11919,0.63924,0.14296,0.80363,0.002278,0.002278,0.002278
236,6306.26,0.39868,0.30104,0.25521,0.98669,0.98921,0.9551,0.97437,0.96029,0.9878,0.95374,0.97295,0.95974,0.1173,0.64057,0.14248,0.80389,0.002245,0.002245,0.002245
237,6332.79,0.38969,0.28703,0.2502,0.98576,0.9909,0.95374,0.97478,0.95994,0.98949,0.95238,0.9728,0.95949,0.11952,0.65549,0.1472,0.80546,0.002212,0.002212,0.002212
238,6359.41,0.39331,0.29045,0.25139,0.98134,0.98961,0.95374,0.97594,0.95992,0.9882,0.95238,0.97293,0.95903,0.12248,0.65383,0.15118,0.80779,0.002179,0.002179,0.002179
239,6386.3,0.40071,0.30471,0.2583,0.989,0.98734,0.95516,0.97256,0.95775,0.98594,0.9538,0.97074,0.95719,0.122,0.66134,0.15759,0.807,0.002146,0.002146,0.002146
240,6413.08,0.40228,0.29237,0.2564,0.98493,0.98875,0.95628,0.97281,0.95776,0.98732,0.95362,0.97091,0.95678,0.12009,0.65489,0.15839,0.80594,0.002113,0.002113,0.002113
241,6439.69,0.39692,0.29883,0.25291,0.98098,0.98943,0.95782,0.97352,0.95938,0.98802,0.95646,0.97152,0.95892,0.12052,0.65828,0.15474,0.80615,0.00208,0.00208,0.00208
242,6466.42,0.39759,0.30033,0.2534,0.98715,0.99,0.95646,0.97307,0.95789,0.98859,0.9551,0.9711,0.95702,0.12198,0.66217,0.15888,0.80847,0.002047,0.002047,0.002047
243,6492.99,0.40516,0.30989,0.25972,0.993,0.99292,0.95422,0.97019,0.9567,0.99151,0.95286,0.96967,0.95571,0.12022,0.65852,0.16596,0.80673,0.002014,0.002014,0.002014
244,6519.5,0.38039,0.29823,0.24281,0.9793,0.99289,0.95061,0.97097,0.95724,0.99147,0.94925,0.96949,0.95611,0.11727,0.66212,0.16272,0.8051,0.001981,0.001981,0.001981
245,6545.99,0.38484,0.28985,0.24787,0.97646,0.99289,0.95001,0.9708,0.95657,0.99147,0.94865,0.96837,0.95496,0.11632,0.66334,0.16235,0.80437,0.001948,0.001948,0.001948
246,6572.51,0.3949,0.29696,0.24993,0.98488,0.99289,0.95045,0.97104,0.95677,0.99147,0.94909,0.9676,0.9552,0.11454,0.68183,0.16184,0.80312,0.001915,0.001915,0.001915
247,6599.34,0.38489,0.29728,0.24721,0.98201,0.99246,0.9551,0.9715,0.95794,0.99097,0.95374,0.96907,0.95666,0.11624,0.68476,0.15704,0.80347,0.001882,0.001882,0.001882
248,6626.09,0.3931,0.29111,0.25537,0.98261,0.9943,0.94867,0.97114,0.95793,0.99287,0.94731,0.96872,0.95662,0.11982,0.6914,0.1646,0.80583,0.001849,0.001849,0.001849
249,6652.64,0.38891,0.29219,0.25155,0.97894,0.99288,0.94827,0.97022,0.9575,0.99147,0.94889,0.96895,0.95669,0.11955,0.68551,0.1805,0.80633,0.001816,0.001816,0.001816
250,6679.26,0.38689,0.28938,0.2486,0.98471,0.99256,0.94966,0.9709,0.95824,0.99113,0.9483,0.97007,0.95799,0.12003,0.69556,0.16952,0.8077,0.001783,0.001783,0.001783
251,6705.8,0.40465,0.3036,0.25786,0.99347,0.99423,0.9483,0.97078,0.95789,0.99281,0.94694,0.96941,0.95773,0.12145,0.69348,0.16544,0.80966,0.00175,0.00175,0.00175
252,6732.47,0.39215,0.30499,0.25473,0.98433,0.99416,0.9483,0.97157,0.95861,0.99274,0.94694,0.96902,0.95785,0.12247,0.68051,0.16042,0.81068,0.001717,0.001717,0.001717
253,6759.29,0.39681,0.30045,0.2477,0.98462,0.9943,0.94916,0.97242,0.95948,0.99288,0.94814,0.97041,0.95925,0.12437,0.67728,0.15651,0.81192,0.001684,0.001684,0.001684
254,6785.97,0.38801,0.28628,0.24794,0.98753,0.99288,0.9487,0.97302,0.95969,0.98882,0.95102,0.97163,0.95944,0.12466,0.67281,0.15367,0.81254,0.001651,0.001651,0.001651
255,6812.52,0.38877,0.29236,0.24869,0.98186,0.99428,0.94677,0.97224,0.95915,0.99286,0.94541,0.97077,0.95842,0.12479,0.67771,0.15512,0.81182,0.001618,0.001618,0.001618
256,6839.28,0.38901,0.28556,0.24682,0.98685,0.99428,0.94648,0.97158,0.95835,0.99285,0.94512,0.96982,0.95815,0.12365,0.6704,0.15568,0.8122,0.001585,0.001585,0.001585
257,6866.13,0.39433,0.30032,0.25062,0.97971,0.99289,0.94953,0.97375,0.9599,0.99146,0.94817,0.97183,0.95929,0.12405,0.67055,0.15227,0.81227,0.001552,0.001552,0.001552
258,6893,0.38317,0.29649,0.24462,0.97637,0.99286,0.94966,0.97365,0.9598,0.99144,0.9483,0.97149,0.9591,0.12237,0.67151,0.14971,0.8118,0.001519,0.001519,0.001519
259,6920.15,0.38501,0.29169,0.2431,0.98388,0.99373,0.94966,0.97334,0.96017,0.9923,0.9483,0.97073,0.95921,0.12137,0.68363,0.14952,0.81122,0.001486,0.001486,0.001486
260,6947.35,0.38894,0.29174,0.24797,0.98363,0.99212,0.94966,0.97429,0.96113,0.9907,0.9483,0.97223,0.96012,0.12192,0.69433,0.15038,0.81139,0.001453,0.001453,0.001453
261,6974.04,0.38352,0.28074,0.24319,0.97867,0.9957,0.94554,0.97394,0.9612,0.99427,0.94418,0.97313,0.9603,0.12075,0.68975,0.15136,0.80971,0.00142,0.00142,0.00142
262,7001,0.38323,0.29163,0.24326,0.97595,0.99006,0.95102,0.97613,0.96314,0.98864,0.94966,0.97528,0.96279,0.11919,0.69452,0.15101,0.80811,0.001387,0.001387,0.001387
