epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,9631.91,1.67807,1.10863,1.18176,0.61324,0.58305,0.62441,0.30983,2.14596,1.65662,1.32798,0.006238,0.006238,0.006238
116,9715.97,1.67432,1.10565,1.1773,0.6646,0.55348,0.62377,0.30945,2.14615,1.6572,1.32825,0.006205,0.006205,0.006205
117,9799.66,1.66727,1.10507,1.17438,0.67287,0.55124,0.62511,0.3098,2.14617,1.65769,1.32861,0.006172,0.006172,0.006172
118,9883.25,1.66522,1.09609,1.17023,0.6724,0.55175,0.62453,0.30973,2.14678,1.65734,1.32866,0.006139,0.006139,0.006139
119,9967.64,1.66059,1.08775,1.17099,0.67504,0.55593,0.62566,0.30963,2.14711,1.65768,1.32885,0.006106,0.006106,0.006106
120,10051.8,1.66267,1.08813,1.17069,0.67402,0.55754,0.62599,0.3098,2.14753,1.65779,1.32945,0.006073,0.006073,0.006073
121,10136.1,1.64734,1.08173,1.16378,0.67902,0.5582,0.63312,0.31103,2.14774,1.65906,1.32952,0.00604,0.00604,0.00604
122,10219.3,1.63459,1.07116,1.15749,0.67787,0.5589,0.63261,0.30947,2.14835,1.65991,1.33041,0.006007,0.006007,0.006007
123,10303.3,1.64242,1.07197,1.16229,0.6795,0.55824,0.63302,0.30975,2.14913,1.66015,1.33111,0.005974,0.005974,0.005974
124,10386.5,1.63437,1.06456,1.1594,0.67382,0.55928,0.63318,0.30989,2.14959,1.66196,1.33146,0.005941,0.005941,0.005941
125,10470,1.64094,1.06501,1.15602,0.64851,0.56364,0.63232,0.3097,2.15086,1.66202,1.33213,0.005908,0.005908,0.005908
126,10553.1,1.62481,1.04695,1.14721,0.6467,0.56682,0.6324,0.31008,2.15199,1.66298,1.33306,0.005875,0.005875,0.005875
127,10637.2,1.63533,1.05627,1.15297,0.67791,0.5578,0.63364,0.31049,2.15352,1.66336,1.33419,0.005842,0.005842,0.005842
128,10721.7,1.61293,1.04237,1.14596,0.67718,0.55803,0.63377,0.31031,2.1542,1.66517,1.33455,0.005809,0.005809,0.005809
129,10805.1,1.62159,1.05004,1.14553,0.67496,0.55929,0.63346,0.30886,2.15529,1.66683,1.33524,0.005776,0.005776,0.005776
130,10889,1.62094,1.04221,1.14627,0.67355,0.56005,0.6293,0.30826,2.15433,1.66982,1.33413,0.005743,0.005743,0.005743
131,10973,1.60718,1.03013,1.14102,0.66872,0.561,0.62997,0.30879,2.155,1.67136,1.33492,0.00571,0.00571,0.00571
132,11056.3,1.6123,1.0339,1.14315,0.65788,0.56215,0.63028,0.30924,2.15521,1.67462,1.33485,0.005677,0.005677,0.005677
133,11140.4,1.60824,1.0262,1.14323,0.6518,0.5635,0.62985,0.3096,2.15602,1.67597,1.3351,0.005644,0.005644,0.005644
134,11224.1,1.60083,1.02431,1.14214,0.64966,0.56484,0.63013,0.30989,2.15752,1.67847,1.33709,0.005611,0.005611,0.005611
135,11308.5,1.5941,1.01376,1.13623,0.65045,0.56428,0.62967,0.31003,2.15908,1.678,1.33918,0.005578,0.005578,0.005578
136,11392.7,1.59313,1.02191,1.13813,0.64651,0.56635,0.62904,0.31059,2.15959,1.6798,1.33935,0.005545,0.005545,0.005545
137,11476.6,1.58312,1.0132,1.13069,0.63583,0.56859,0.62916,0.3109,2.15953,1.68326,1.33975,0.005512,0.005512,0.005512
138,11560.4,1.58527,1.00849,1.13237,0.63542,0.56881,0.62962,0.31237,2.16046,1.68519,1.3405,0.005479,0.005479,0.005479
139,11644.6,1.58492,0.99984,1.13256,0.63316,0.56969,0.62995,0.31263,2.1611,1.68623,1.34127,0.005446,0.005446,0.005446
140,11728.7,1.58384,0.99438,1.12885,0.6307,0.56936,0.6296,0.31245,2.16236,1.68656,1.3425,0.005413,0.005413,0.005413
141,11812.6,1.57547,0.99629,1.12141,0.61854,0.57411,0.62844,0.31301,2.16309,1.68786,1.34292,0.00538,0.00538,0.00538
142,11895.9,1.57435,0.98973,1.12381,0.62055,0.57432,0.6272,0.31269,2.16368,1.68919,1.34295,0.005347,0.005347,0.005347
143,11979.5,1.55521,0.97889,1.12255,0.61916,0.57427,0.62663,0.31282,2.16411,1.69059,1.34335,0.005314,0.005314,0.005314
144,12063.9,1.55751,0.98316,1.12257,0.61778,0.5765,0.62677,0.31327,2.16433,1.69261,1.34331,0.005281,0.005281,0.005281
145,12148.3,1.54962,0.96996,1.11251,0.61956,0.58003,0.62644,0.31351,2.16517,1.69471,1.34388,0.005248,0.005248,0.005248
146,12231.9,1.56937,0.98595,1.12694,0.62153,0.581,0.62713,0.31366,2.16658,1.69603,1.34515,0.005215,0.005215,0.005215
147,12315.7,1.55508,0.96986,1.11808,0.6202,0.58356,0.62648,0.31391,2.16746,1.69878,1.34533,0.005182,0.005182,0.005182
148,12400,1.54866,0.9698,1.11058,0.62122,0.58641,0.62767,0.31441,2.16852,1.70089,1.34606,0.005149,0.005149,0.005149
149,12484.2,1.53817,0.96399,1.10802,0.61614,0.58733,0.62679,0.31457,2.16981,1.70247,1.34707,0.005116,0.005116,0.005116
150,12568.7,1.54239,0.95408,1.11384,0.61675,0.5879,0.62722,0.31466,2.17077,1.70363,1.34769,0.005083,0.005083,0.005083
151,12652.2,1.53362,0.94477,1.10775,0.62548,0.58626,0.62898,0.31522,2.17177,1.70479,1.34898,0.00505,0.00505,0.00505
152,12736.1,1.53445,0.95394,1.1017,0.61888,0.59118,0.62883,0.31514,2.17274,1.70646,1.34963,0.005017,0.005017,0.005017
153,12820.5,1.52304,0.94653,1.1041,0.61898,0.59223,0.62774,0.315,2.17523,1.70736,1.3525,0.004984,0.004984,0.004984
154,12904.3,1.52883,0.94459,1.10428,0.61619,0.59376,0.62752,0.31473,2.17496,1.70833,1.35247,0.004951,0.004951,0.004951
155,12987.9,1.52354,0.94359,1.09264,0.61509,0.59387,0.62751,0.31491,2.17672,1.71055,1.35458,0.004918,0.004918,0.004918
156,13072.1,1.51955,0.94006,1.1015,0.61616,0.5949,0.62743,0.31531,2.17864,1.71107,1.35665,0.004885,0.004885,0.004885
157,13155.6,1.52131,0.94807,1.10299,0.61461,0.59526,0.62916,0.31558,2.18132,1.71516,1.35948,0.004852,0.004852,0.004852
158,13239.7,1.52063,0.93571,1.09481,0.6152,0.59674,0.62886,0.31623,2.18262,1.71795,1.36058,0.004819,0.004819,0.004819
159,13322.9,1.50114,0.92704,1.09376,0.61616,0.59997,0.62957,0.31678,2.18292,1.72307,1.36067,0.004786,0.004786,0.004786
160,13407.3,1.50379,0.92353,1.08684,0.61136,0.60279,0.63013,0.31653,2.18535,1.72303,1.36322,0.004753,0.004753,0.004753
161,13491.5,1.49926,0.91484,1.09038,0.61728,0.60066,0.63175,0.3172,2.18624,1.72502,1.36397,0.00472,0.00472,0.00472
162,13576,1.50006,0.92402,1.0913,0.61783,0.601,0.63141,0.31708,2.18724,1.72804,1.3649,0.004687,0.004687,0.004687
163,13660,1.48376,0.91024,1.09099,0.6165,0.60194,0.63112,0.31674,2.18842,1.7291,1.36523,0.004654,0.004654,0.004654
164,13743.6,1.48963,0.90861,1.08114,0.6145,0.60318,0.6316,0.3154,2.18919,1.73122,1.36502,0.004621,0.004621,0.004621
165,13827.6,1.47574,0.90094,1.08137,0.61455,0.60357,0.63101,0.31653,2.19111,1.73364,1.36629,0.004588,0.004588,0.004588
166,13911,1.46916,0.90459,1.08047,0.61366,0.60413,0.63216,0.31704,2.19206,1.73762,1.3674,0.004555,0.004555,0.004555
167,13994.5,1.4735,0.89703,1.07665,0.61136,0.60533,0.63217,0.31728,2.19391,1.73975,1.36895,0.004522,0.004522,0.004522
168,14078.7,1.46781,0.88997,1.07865,0.60881,0.60614,0.63175,0.31598,2.19469,1.7417,1.36963,0.004489,0.004489,0.004489
169,14162.9,1.47664,0.90155,1.07699,0.609,0.60597,0.63213,0.31617,2.19537,1.74549,1.37052,0.004456,0.004456,0.004456
170,14246.6,1.46591,0.89657,1.07381,0.60962,0.60624,0.63245,0.31591,2.19757,1.74546,1.37165,0.004423,0.004423,0.004423
171,14330.4,1.46146,0.89219,1.07574,0.60764,0.60716,0.63301,0.31639,2.19785,1.74844,1.37089,0.00439,0.00439,0.00439
172,14414,1.46031,0.89007,1.07313,0.60624,0.60845,0.63303,0.31636,2.19779,1.75196,1.36951,0.004357,0.004357,0.004357
173,14497.7,1.45439,0.87876,1.06891,0.60647,0.60852,0.63359,0.31635,2.1982,1.75215,1.36914,0.004324,0.004324,0.004324
174,14582.1,1.4487,0.87542,1.06793,0.60666,0.60769,0.6335,0.31643,2.19979,1.75628,1.37,0.004291,0.004291,0.004291
175,14665.6,1.43766,0.87325,1.06611,0.60746,0.60992,0.63532,0.31647,2.20156,1.75639,1.37111,0.004258,0.004258,0.004258
176,14749.3,1.44713,0.87824,1.07091,0.6081,0.61185,0.63562,0.31672,2.20162,1.76161,1.37054,0.004225,0.004225,0.004225
177,14833.4,1.45011,0.87402,1.06708,0.60559,0.61045,0.63542,0.31713,2.2026,1.76185,1.37082,0.004192,0.004192,0.004192
178,14916.8,1.44516,0.87706,1.06145,0.60895,0.61224,0.63646,0.3175,2.2043,1.76263,1.37179,0.004159,0.004159,0.004159
