epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,953.105,1.35528,0.66096,0.96868,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
97,963.02,1.33235,0.65684,0.97466,0,0,0,0,0,0,0,0.0080992,0.0080992,0.0080992
98,972.885,1.35751,0.65571,0.97729,0,0,0,0,0,0,0,0.0080794,0.0080794,0.0080794
99,982.788,1.34234,0.66163,0.97577,0,0,0,0,0,0,0,0.0080596,0.0080596,0.0080596
100,992.733,1.31509,0.6451,0.97101,0,0,0,0,0,0,0,0.0080398,0.0080398,0.0080398
101,1002.68,1.33566,0.6639,0.97158,0,0,0,0,0,0,0,0.00802,0.00802,0.00802
102,1012.58,1.30688,0.64046,0.96494,0,0,0,0,0,0,0,0.0080002,0.0080002,0.0080002
103,1022.54,1.30341,0.65053,0.96375,0,0,0,0,0,0,0,0.0079804,0.0079804,0.0079804
104,1032.44,1.33004,0.65366,0.96252,0,0,0,0,0,0,0,0.0079606,0.0079606,0.0079606
105,1042.35,1.30422,0.64903,0.96606,0,0,0,0,0,0,0,0.0079408,0.0079408,0.0079408
106,1052.23,1.3179,0.64231,0.97191,0,0,0,0,0,0,0,0.007921,0.007921,0.007921
107,1062.13,1.32507,0.64771,0.96168,0,0,0,0,0,0,0,0.0079012,0.0079012,0.0079012
108,1072.01,1.31044,0.64995,0.96111,0,0,0,0,0,0,0,0.0078814,0.0078814,0.0078814
109,1081.88,1.3072,0.64637,0.96005,0,0,0,0,0,0,0,0.0078616,0.0078616,0.0078616
110,1091.73,1.30677,0.64585,0.97343,0,0,0,0,0,0,0,0.0078418,0.0078418,0.0078418
111,1101.62,1.296,0.6418,0.95406,0,0,0,0,0,0,0,0.007822,0.007822,0.007822
112,1111.51,1.28423,0.63366,0.95946,0,0,0,0,0,0,0,0.0078022,0.0078022,0.0078022
113,1121.37,1.27366,0.62707,0.96413,0,0,0,0,0,0,0,0.0077824,0.0077824,0.0077824
114,1131.24,1.28146,0.62376,0.96198,0,0,0,0,0,0,0,0.0077626,0.0077626,0.0077626
115,1141.1,1.29159,0.63331,0.9643,0,0,0,0,0,0,0,0.0077428,0.0077428,0.0077428
116,1150.97,1.31063,0.64758,0.96404,0,0,0,0,0,0,0,0.007723,0.007723,0.007723
117,1160.85,1.29521,0.63194,0.95824,0,0,0,0,0,0,0,0.0077032,0.0077032,0.0077032
118,1170.7,1.2847,0.61927,0.94299,0,0,0,0,0,0,0,0.0076834,0.0076834,0.0076834
119,1180.62,1.28788,0.63123,0.95731,0,0,0,0,0,0,0,0.0076636,0.0076636,0.0076636
120,1190.49,1.2614,0.6113,0.95963,0,0,0,0,0,0,0,0.0076438,0.0076438,0.0076438
121,1200.39,1.28006,0.62419,0.94206,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
122,1210.29,1.29192,0.63039,0.95871,0,0,0,0,0,0,0,0.0076042,0.0076042,0.0076042
123,1220.16,1.26578,0.61982,0.9528,0,0,0,0,0,0,0,0.0075844,0.0075844,0.0075844
124,1230.04,1.23497,0.60379,0.94177,0,0,0,0,0,0,0,0.0075646,0.0075646,0.0075646
125,1239.92,1.27172,0.61657,0.94792,0,0,0,0,0,0,0,0.0075448,0.0075448,0.0075448
126,1249.83,1.27572,0.62094,0.95217,0,0,0,0,0,0,0,0.007525,0.007525,0.007525
127,1259.71,1.26264,0.61655,0.95262,0,0,0,0,0,0,0,0.0075052,0.0075052,0.0075052
128,1269.58,1.26491,0.60987,0.9466,0,0,0,0,0,0,0,0.0074854,0.0074854,0.0074854
129,1279.45,1.25598,0.61566,0.95068,0,0,0,0,0,0,0,0.0074656,0.0074656,0.0074656
130,1289.34,1.23864,0.59746,0.94087,0,0,0,0,0,0,0,0.0074458,0.0074458,0.0074458
131,1299.21,1.25845,0.60622,0.95055,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
132,1309.11,1.25776,0.61128,0.95453,0,0,0,0,0,0,0,0.0074062,0.0074062,0.0074062
133,1319,1.25791,0.61404,0.94595,0,0,0,0,0,0,0,0.0073864,0.0073864,0.0073864
134,1328.93,1.22301,0.60014,0.93563,0,0,0,0,0,0,0,0.0073666,0.0073666,0.0073666
135,1338.82,1.19963,0.59749,0.93726,0,0,0,0,0,0,0,0.0073468,0.0073468,0.0073468
136,1348.73,1.22991,0.60386,0.94266,0,0,0,0,0,0,0,0.007327,0.007327,0.007327
137,1358.63,1.23862,0.59997,0.94944,0,0,0,0,0,0,0,0.0073072,0.0073072,0.0073072
138,1368.56,1.22647,0.60132,0.93902,0,0,0,0,0,0,0,0.0072874,0.0072874,0.0072874
139,1378.41,1.18859,0.58973,0.9372,0,0,0,0,0,0,0,0.0072676,0.0072676,0.0072676
140,1388.31,1.22487,0.60107,0.94827,0,0,0,0,0,0,0,0.0072478,0.0072478,0.0072478
141,1398.19,1.21836,0.59366,0.94332,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
142,1408.08,1.20876,0.58726,0.94055,0,0,0,0,0,0,0,0.0072082,0.0072082,0.0072082
143,1418.03,1.21131,0.58732,0.93732,0,0,0,0,0,0,0,0.0071884,0.0071884,0.0071884
144,1427.97,1.22041,0.5948,0.9315,0,0,0,0,0,0,0,0.0071686,0.0071686,0.0071686
145,1437.87,1.21798,0.59637,0.94758,0,0,0,0,0,0,0,0.0071488,0.0071488,0.0071488
146,1447.79,1.19498,0.58358,0.93582,0,0,0,0,0,0,0,0.007129,0.007129,0.007129
147,1457.7,1.19889,0.59324,0.93345,0,0,0,0,0,0,0,0.0071092,0.0071092,0.0071092
148,1467.63,1.21282,0.59567,0.93737,0,0,0,0,0,0,0,0.0070894,0.0070894,0.0070894
149,1477.52,1.21135,0.58693,0.92994,0,0,0,0,0,0,0,0.0070696,0.0070696,0.0070696
150,1487.42,1.18697,0.58017,0.92846,0,0,0,0,0,0,0,0.0070498,0.0070498,0.0070498
151,1497.34,1.19644,0.58625,0.92811,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
152,1507.23,1.18694,0.5757,0.92114,0,0,0,0,0,0,0,0.0070102,0.0070102,0.0070102
153,1517.09,1.18816,0.57053,0.94229,0,0,0,0,0,0,0,0.0069904,0.0069904,0.0069904
154,1526.96,1.18634,0.58143,0.9271,0,0,0,0,0,0,0,0.0069706,0.0069706,0.0069706
155,1536.85,1.19271,0.57223,0.9248,0,0,0,0,0,0,0,0.0069508,0.0069508,0.0069508
156,1546.76,1.16198,0.56969,0.92848,0,0,0,0,0,0,0,0.006931,0.006931,0.006931
157,1556.67,1.17762,0.5752,0.9285,0,0,0,0,0,0,0,0.0069112,0.0069112,0.0069112
158,1566.57,1.17593,0.5708,0.94146,0,0,0,0,0,0,0,0.0068914,0.0068914,0.0068914
159,1576.46,1.18274,0.57596,0.93358,0,0,0,0,0,0,0,0.0068716,0.0068716,0.0068716
160,1586.37,1.19051,0.57583,0.9344,0,0,0,0,0,0,0,0.0068518,0.0068518,0.0068518
161,1596.29,1.16475,0.56362,0.92512,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
162,1606.19,1.17143,0.57227,0.924,0,0,0,0,0,0,0,0.0068122,0.0068122,0.0068122
163,1616.14,1.17738,0.5758,0.92309,0,0,0,0,0,0,0,0.0067924,0.0067924,0.0067924
164,1626.06,1.17,0.57242,0.92642,0,0,0,0,0,0,0,0.0067726,0.0067726,0.0067726
165,1636,1.17412,0.56652,0.92492,0,0,0,0,0,0,0,0.0067528,0.0067528,0.0067528
166,1645.94,1.17475,0.56973,0.91376,0,0,0,0,0,0,0,0.006733,0.006733,0.006733
167,1655.86,1.17113,0.56576,0.92717,0,0,0,0,0,0,0,0.0067132,0.0067132,0.0067132
168,1665.83,1.15145,0.56095,0.92153,0,0,0,0,0,0,0,0.0066934,0.0066934,0.0066934
169,1675.93,1.17047,0.56488,0.92119,0,0,0,0,0,0,0,0.0066736,0.0066736,0.0066736
170,1686.1,1.1674,0.56358,0.92017,0,0,0,0,0,0,0,0.0066538,0.0066538,0.0066538
171,1696.19,1.14687,0.55543,0.91548,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
172,1706.2,1.12783,0.5524,0.91933,0,0,0,0,0,0,0,0.0066142,0.0066142,0.0066142
173,1716.24,1.15057,0.56457,0.92608,0,0,0,0,0,0,0,0.0065944,0.0065944,0.0065944
174,1726.26,1.14135,0.55288,0.9203,0,0,0,0,0,0,0,0.0065746,0.0065746,0.0065746
175,1736.26,1.16628,0.5605,0.91651,0,0,0,0,0,0,0,0.0065548,0.0065548,0.0065548
176,1746.26,1.1545,0.56974,0.91723,0,0,0,0,0,0,0,0.006535,0.006535,0.006535
177,1756.29,1.14132,0.56111,0.91204,0,0,0,0,0,0,0,0.0065152,0.0065152,0.0065152
178,1766.28,1.11539,0.54108,0.91453,0,0,0,0,0,0,0,0.0064954,0.0064954,0.0064954
179,1776.32,1.14009,0.55064,0.91414,0,0,0,0,0,0,0,0.0064756,0.0064756,0.0064756
180,1786.33,1.13965,0.54569,0.91762,0,0,0,0,0,0,0,0.0064558,0.0064558,0.0064558
181,1796.33,1.12461,0.54104,0.90935,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
182,1806.32,1.14499,0.55261,0.91346,0,0,0,0,0,0,0,0.0064162,0.0064162,0.0064162
183,1816.33,1.12681,0.55253,0.91331,0,0,0,0,0,0,0,0.0063964,0.0063964,0.0063964
184,1826.37,1.13282,0.54752,0.91659,0,0,0,0,0,0,0,0.0063766,0.0063766,0.0063766
185,1836.42,1.12256,0.54194,0.91409,0,0,0,0,0,0,0,0.0063568,0.0063568,0.0063568
186,1846.45,1.10508,0.54206,0.91405,0,0,0,0,0,0,0,0.006337,0.006337,0.006337
187,1856.45,1.13545,0.55514,0.91346,0,0,0,0,0,0,0,0.0063172,0.0063172,0.0063172
188,1866.45,1.12943,0.55157,0.90988,0,0,0,0,0,0,0,0.0062974,0.0062974,0.0062974
189,1876.46,1.10201,0.53895,0.90477,0,0,0,0,0,0,0,0.0062776,0.0062776,0.0062776
190,1886.48,1.13585,0.54823,0.91273,0,0,0,0,0,0,0,0.0062578,0.0062578,0.0062578
191,1896.5,1.11766,0.54619,0.90835,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
192,1906.54,1.10419,0.53803,0.91227,0,0,0,0,0,0,0,0.0062182,0.0062182,0.0062182
193,1916.7,1.11321,0.54678,0.91328,0,0,0,0,0,0,0,0.0061984,0.0061984,0.0061984
194,1926.85,1.10933,0.54169,0.90952,0,0,0,0,0,0,0,0.0061786,0.0061786,0.0061786
195,1936.92,1.11451,0.53877,0.91042,0,0,0,0,0,0,0,0.0061588,0.0061588,0.0061588
196,1946.95,1.08432,0.52685,0.91159,0,0,0,0,0,0,0,0.006139,0.006139,0.006139
197,1956.94,1.11405,0.54299,0.90408,0,0,0,0,0,0,0,0.0061192,0.0061192,0.0061192
198,1966.9,1.10324,0.5423,0.91209,0,0,0,0,0,0,0,0.0060994,0.0060994,0.0060994
199,1976.88,1.07844,0.53486,0.91389,0,0,0,0,0,0,0,0.0060796,0.0060796,0.0060796
200,1986.86,1.09381,0.53481,0.91502,0,0,0,0,0,0,0,0.0060598,0.0060598,0.0060598
201,1996.86,1.09455,0.52504,0.90716,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
202,2006.88,1.09786,0.53281,0.90456,0,0,0,0,0,0,0,0.0060202,0.0060202,0.0060202
203,2016.84,1.0781,0.52139,0.90115,0,0,0,0,0,0,0,0.0060004,0.0060004,0.0060004
204,2026.8,1.10701,0.5378,0.91014,0,0,0,0,0,0,0,0.0059806,0.0059806,0.0059806
205,2036.78,1.08453,0.52011,0.90705,0,0,0,0,0,0,0,0.0059608,0.0059608,0.0059608
206,2046.75,1.10523,0.53116,0.90753,0,0,0,0,0,0,0,0.005941,0.005941,0.005941
207,2056.74,1.09821,0.53074,0.90596,0,0,0,0,0,0,0,0.0059212,0.0059212,0.0059212
208,2066.73,1.09058,0.52527,0.89973,0,0,0,0,0,0,0,0.0059014,0.0059014,0.0059014
209,2076.72,1.07141,0.51729,0.90492,0,0,0,0,0,0,0,0.0058816,0.0058816,0.0058816
210,2086.68,1.07723,0.51736,0.90427,0,0,0,0,0,0,0,0.0058618,0.0058618,0.0058618
211,2096.67,1.0719,0.52461,0.89801,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
212,2106.63,1.07255,0.5184,0.89784,0,0,0,0,0,0,0,0.0058222,0.0058222,0.0058222
213,2116.67,1.05665,0.51766,0.90489,0,0,0,0,0,0,0,0.0058024,0.0058024,0.0058024
214,2126.65,1.05809,0.51484,0.89742,0,0,0,0,0,0,0,0.0057826,0.0057826,0.0057826
215,2136.65,1.06834,0.51507,0.90174,0,0,0,0,0,0,0,0.0057628,0.0057628,0.0057628
216,2146.63,1.06085,0.51533,0.90387,0,0,0,0,0,0,0,0.005743,0.005743,0.005743
217,2156.62,1.07511,0.51394,0.89535,0,0,0,0,0,0,0,0.0057232,0.0057232,0.0057232
218,2166.58,1.08834,0.52482,0.8937,0,0,0,0,0,0,0,0.0057034,0.0057034,0.0057034
219,2176.55,1.06577,0.51381,0.90504,0,0,0,0,0,0,0,0.0056836,0.0056836,0.0056836
220,2186.53,1.06993,0.52214,0.89375,0,0,0,0,0,0,0,0.0056638,0.0056638,0.0056638
221,2196.54,1.08564,0.53264,0.90296,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
222,2206.49,1.06358,0.51279,0.89477,0,0,0,0,0,0,0,0.0056242,0.0056242,0.0056242
223,2216.42,1.06592,0.51454,0.8988,0,0,0,0,0,0,0,0.0056044,0.0056044,0.0056044
224,2226.4,1.05054,0.50783,0.89633,0,0,0,0,0,0,0,0.0055846,0.0055846,0.0055846
225,2236.36,1.03897,0.50781,0.88779,0,0,0,0,0,0,0,0.0055648,0.0055648,0.0055648
226,2246.36,1.04008,0.50922,0.90173,0,0,0,0,0,0,0,0.005545,0.005545,0.005545
227,2256.3,1.04369,0.50549,0.89544,0,0,0,0,0,0,0,0.0055252,0.0055252,0.0055252
228,2266.27,1.03411,0.50197,0.89257,0,0,0,0,0,0,0,0.0055054,0.0055054,0.0055054
229,2276.24,1.05391,0.51615,0.89866,0,0,0,0,0,0,0,0.0054856,0.0054856,0.0054856
230,2286.19,1.03886,0.50153,0.89319,0,0,0,0,0,0,0,0.0054658,0.0054658,0.0054658
231,2296.16,1.04171,0.50851,0.88797,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
232,2306.12,1.07117,0.52077,0.90263,0,0,0,0,0,0,0,0.0054262,0.0054262,0.0054262
233,2316.1,1.03711,0.50224,0.88548,0,0,0,0,0,0,0,0.0054064,0.0054064,0.0054064
234,2326.06,1.04713,0.51048,0.89028,0,0,0,0,0,0,0,0.0053866,0.0053866,0.0053866
235,2336.03,1.00946,0.49308,0.88926,0,0,0,0,0,0,0,0.0053668,0.0053668,0.0053668
236,2346,1.02342,0.49663,0.89178,0,0,0,0,0,0,0,0.005347,0.005347,0.005347
237,2356.01,1.02645,0.50358,0.89109,0,0,0,0,0,0,0,0.0053272,0.0053272,0.0053272
238,2366.02,1.03633,0.50007,0.88994,0,0,0,0,0,0,0,0.0053074,0.0053074,0.0053074
239,2376.08,1.01797,0.49971,0.89874,0,0,0,0,0,0,0,0.0052876,0.0052876,0.0052876
240,2386.1,1.03991,0.50388,0.88327,0,0,0,0,0,0,0,0.0052678,0.0052678,0.0052678
241,2396.12,1.03596,0.50133,0.89104,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
242,2406.12,1.01888,0.49691,0.87942,0,0,0,0,0,0,0,0.0052282,0.0052282,0.0052282
243,2416.13,1.02215,0.49763,0.88847,0,0,0,0,0,0,0,0.0052084,0.0052084,0.0052084
244,2426.13,1.02665,0.50404,0.87894,0,0,0,0,0,0,0,0.0051886,0.0051886,0.0051886
245,2436.13,1.03253,0.49564,0.89328,0,0,0,0,0,0,0,0.0051688,0.0051688,0.0051688
246,2446.14,1.01252,0.48759,0.88445,0,0,0,0,0,0,0,0.005149,0.005149,0.005149
247,2456.1,1.00097,0.49071,0.88313,0,0,0,0,0,0,0,0.0051292,0.0051292,0.0051292
248,2466.08,0.99891,0.49113,0.88862,0,0,0,0,0,0,0,0.0051094,0.0051094,0.0051094
249,2476.03,1.01066,0.4965,0.88762,0,0,0,0,0,0,0,0.0050896,0.0050896,0.0050896
250,2485.99,1.00635,0.48683,0.88347,0,0,0,0,0,0,0,0.0050698,0.0050698,0.0050698
251,2495.97,1.00704,0.48863,0.88843,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
252,2505.93,1.0001,0.48481,0.88342,0,0,0,0,0,0,0,0.0050302,0.0050302,0.0050302
253,2515.9,1.00916,0.49498,0.88261,0,0,0,0,0,0,0,0.0050104,0.0050104,0.0050104
254,2525.87,1.01181,0.49042,0.88241,0,0,0,0,0,0,0,0.0049906,0.0049906,0.0049906
255,2535.86,0.98597,0.48193,0.87966,0,0,0,0,0,0,0,0.0049708,0.0049708,0.0049708
256,2545.86,1.00393,0.48758,0.88381,0,0,0,0,0,0,0,0.004951,0.004951,0.004951
257,2555.88,0.97377,0.47449,0.87619,0,0,0,0,0,0,0,0.0049312,0.0049312,0.0049312
258,2565.88,0.98483,0.48123,0.88267,0,0,0,0,0,0,0,0.0049114,0.0049114,0.0049114
259,2575.84,0.99708,0.48218,0.88327,0,0,0,0,0,0,0,0.0048916,0.0048916,0.0048916
